client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-02294,Custodia,Echevarría,SIM-Z2257705W,isa05@example.net,+34 629904232,España,Ávila,"Alameda Urbano Cortes 30, Melilla, 15834",2024-09-30,1961-08-05,Femenino,Activo,Referido
CL-02295,Maggie,Rey,SIM-3526390F,jbecker@example.com,+33 648732775,Francia,Weissboeuf,"26, rue de Chartier, 21828 Merle-sur-Diaz",2024-07-17,1974-09-02,Masculino,Activo,Web
CL-02296,Marc,Pablo,SIM-Y1796626G,qmanrique@example.net,+34 680282362,España,Burgos,"Vial de Jenny Diaz 98 Puerta 2 , Murcia, 32830",2024-10-22,2005-02-28,Masculino,Activo,Instagram
CL-02297,Carolina,Ariño,SIM-5109458P,suareznicanor@example.net,+1-809 636932535,Dominican Republic,Tarragona,"Ronda de Fito Alberdi 70 Apt. 65 , Melilla, 01147",2025-09-09,1971-06-07,Masculino,Activo,Web
CL-02298,Helena,Fernandes,SIM-2475247X,fsampaio@example.net,+55 613217822,Brasil,Montenegro Alegre,"Estação de Ferreira, 991, Vila Piratininga Venda Nova, 08475-561 Freitas / SP",2024-02-23,1951-07-02,Femenino,Inactivo,Web
CL-02299,浩,关,SIM-Z2854635J,weimao@example.org,+86 669246251,China,上海县,宁夏回族自治区凤英市魏都和街m座 147225,2024-06-19,1988-10-07,Femenino,Activo,Web
CL-02300,Salomón,Campo,SIM-Z2337658F,nunezmartirio@example.com,+1-809 671350056,Dominican Republic,Segovia,"Acceso Plácido Peiró 789, Vizcaya, 04396",2024-10-05,1979-05-07,Femenino,Activo,Referido
CL-02301,Sarah,Myers,SIM-4549952T,kmiranda@example.net,+1 654224433,Estados Unidos,Jimeneztown,"580 Michael Port, South Brianfurt, PW 07880",2024-11-15,1997-08-04,Masculino,Activo,Referido
CL-02302,梅,姜,SIM-Z2327129N,plai@example.org,+86 673929636,China,兰英市,澳门特别行政区淮安县高坪刘街f座 834786,2025-03-15,1964-07-08,Femenino,Inactivo,Web
CL-02303,Остромир,Щербаков,SIM-2556751W,rodionagafonov@example.org,+7 654689926,Rusia,к. Верхотурье,"д. Валаам, ш. Бабушкина, д. 216 к. 91, 329843",2025-09-12,1997-03-20,Masculino,Activo,Tienda física
CL-02304,Donato,Reina,SIM-Z2356041J,fortunyoriana@example.com,+58 698766868,Venezuela,Teruel,"Rambla de Hilario Mir 69, Asturias, 08804",2025-05-25,1987-07-09,Masculino,Activo,Referido
CL-02305,Lilla,Fiorucci,SIM-5819665K,gianluigi00@example.org,+39 687226879,Italia,Contigliano,"Borgo Biagio, 81 Piano 2, 00153, Roma (RM)",2025-06-16,1970-11-08,Masculino,Suspendido,Web
CL-02306,Concepción,Esquibel,SIM-8272393Y,saavedrasilvia@example.net,+52 607400536,México,San Luisa de la Montaña,"Avenida Filipinas 980 064, San Alejandro los bajos, MICH 26798",2023-09-24,2002-10-28,Otro,Activo,Instagram
CL-02307,Боян,Белов,SIM-X0228817J,julian_2023@example.com,+7 605808496,Rusia,п. Кашхатау,"с. Моздок, ш. Беляева, д. 4 стр. 636, 883854",2025-08-17,1970-07-26,Femenino,Activo,Web
CL-02308,Nilda,Peña,SIM-Z2938225K,pilibalaguer@example.net,+34 639444625,España,Lleida,"Glorieta Fortunato Bas 99, Murcia, 47856",2024-03-14,1996-07-06,Masculino,Inactivo,Instagram
CL-02309,Itzel,Valdés,SIM-7036208W,qrolon@example.com,+52 682017819,México,San Guillermina los altos,"Circunvalación Cervántez 088 Interior 060, Vieja Ecuador, SIN 40389-6288",2024-03-24,1970-03-19,Masculino,Activo,Web
CL-02310,James,Thornton,SIM-Z2446280T,vallen@example.org,+1 646782498,Canadá,Justinchester,"2921 Serrano Village Suite 157, North Angela, YT H1H 7K9",2024-07-12,1973-09-18,Otro,Activo,Instagram
CL-02311,Nicoletta,Missoni,SIM-X0117844S,leonecossiga@example.net,+39 671862940,Italia,Polpet,"Stretto Ranieri, 30 Appartamento 7, 03010, Pitocco (FR)",2024-04-18,1980-07-06,Femenino,Activo,Referido
CL-02312,飞,范,SIM-X0665936V,fang12@example.net,+86 693987055,China,梧州市,江苏省艳县新城梧州路j座 507630,2024-07-17,1969-05-03,Femenino,Activo,Referido
CL-02313,Amador,Núñez,SIM-5021684W,narcisamurcia@example.com,+34 662938367,España,Valladolid,"Callejón Rodrigo Avilés 9, Huelva, 18261",2024-03-26,1988-04-06,Femenino,Activo,Web
CL-02314,Brandon,Bailey,SIM-X0362340K,smithkatherine@example.com,+1 679854469,Canadá,West Olivialand,"21947 William Meadow, Williamsville, NB T5L 1P6",2025-08-03,1956-12-20,Otro,Activo,Web
CL-02315,Marcela,Borrell,SIM-2392501H,porceladalberto@example.org,+34 610953395,España,Santa Cruz de Tenerife,"Glorieta de Petrona Caballero 51, Valladolid, 41211",2024-07-07,2003-12-08,Femenino,Activo,Instagram
CL-02316,Аркадий,Титова,SIM-8400097Z,agafon2003@example.com,+7 628805942,Rusia,п. Усть-Ишим,"ст. Гагарин, ул. Крестьянская, д. 8/5 к. 6/4, 770606",2025-03-14,1966-11-26,Otro,Inactivo,Referido
CL-02317,Caleb,Castillo,SIM-6096566W,lukehorn@example.org,+1 671057000,Estados Unidos,Port Eric,"450 Lisa Shores Apt. 153, Thorntonmouth, OR 41494",2024-07-16,1954-10-24,Otro,Activo,Tienda física
CL-02318,Virginia,Adams,SIM-X0392127T,npetty@example.net,+1 698499961,Estados Unidos,West Cynthiafurt,"36572 Gentry Mills, Josephstad, OH 11363",2024-07-11,1977-05-28,Masculino,Activo,Tienda física
CL-02319,Brian,Ewing,SIM-Z2869943A,rwatson@example.com,+1 625396301,Estados Unidos,West Jason,"61731 Nicholas Turnpike Suite 731, South Allisonton, NC 72858",2024-04-25,1958-08-31,Femenino,Activo,Web
CL-02320,Антип,Комарова,SIM-Z2574975X,kliment_70@example.com,+7 655235018,Rusia,п. Ельня,"г. Терскол, алл. Дружба, д. 685, 184377",2025-02-15,1983-10-24,Masculino,Activo,Instagram
CL-02321,José Mari,Miró,SIM-Y1682938M,cesar51@example.net,+58 643199576,Venezuela,Zamora,"Ronda Marianela Conesa 50, Santa Cruz de Tenerife, 26001",2025-08-05,1957-06-06,Femenino,Activo,Instagram
CL-02322,Benigno,Ferrando,SIM-Y1847350J,reyesescamilla@example.net,+1-809 649630741,Dominican Republic,La Coruña,"Ronda Mercedes Costa 9 Piso 5 , Zamora, 24389",2023-09-24,1976-02-13,Femenino,Activo,Instagram
CL-02323,Philip,Johnson,SIM-9840227E,joseph20@example.org,+1 621880796,Estados Unidos,Gregorychester,"07371 Martin Centers, Lake Nicholasland, DE 42718",2025-09-04,1950-03-13,Femenino,Suspendido,Web
CL-02324,Clemente,Grijalva,SIM-5897455W,ahuerta@example.org,+52 645681022,México,Nueva Eritrea,"Ampliación Valdivia 183 Interior 697, Vieja Rwanda, CHIH 84347-4575",2024-09-24,1945-08-06,Femenino,Suspendido,Tienda física
CL-02325,Eric,Ruiz,SIM-6558340M,eparks@example.com,+1 671866786,Canadá,East Robertland,"36392 Tim Locks Apt. 308, Port Paige, SK H2R1Y6",2025-02-24,2003-06-21,Otro,Activo,Referido
CL-02326,Noël,Jourdan,SIM-6308158V,edithcosta@example.net,+33 647749359,Francia,Saint Laurentboeuf,"50, rue Zacharie Gay, 89346 Torres-sur-Le Goff",2024-01-23,1959-10-14,Otro,Activo,Instagram
CL-02327,Zacarías,Mariño,SIM-5166275S,sandaliotoledo@example.net,+1-809 629795123,Dominican Republic,Valladolid,"Calle de Maribel Pujadas 8 Puerta 8 , Granada, 01886",2024-05-19,1972-08-07,Otro,Activo,Web
CL-02328,Gerfried,Schmidt,SIM-X0943118A,klaus-michael18@example.com,+49 698087310,Alemania,Lüneburg,"Lindaustraße 8-4, 63918 Querfurt",2025-02-09,1994-07-09,Masculino,Activo,Web
CL-02329,Tiffany,Escobar,SIM-Y1350867P,perezchristine@example.org,+1 657659985,Estados Unidos,South Emily,"296 Gilmore Meadow Apt. 091, Danielview, CA 69607",2025-03-17,1979-06-29,Masculino,Activo,Instagram
CL-02330,Leticia,Piña,SIM-Z2627735P,armando13@example.com,+52 685886608,México,Nueva Niger,"Periférico Chiapas 160 Interior 933, San Anel de la Montaña, Q. ROO 67206-1491",2023-10-14,1989-09-28,Masculino,Activo,Tienda física
CL-02331,洋介,佐藤,SIM-2507187A,qhayashi@example.org,+81 677645111,Japón,横浜市旭区,熊本県夷隅郡大多喜町六番町20丁目15番19号,2025-05-16,1981-08-11,Femenino,Inactivo,Web
CL-02332,Alexandria,Saunders,SIM-4819014P,michael16@example.org,+1 618247242,Estados Unidos,Colemanview,"4950 Ralph Station Apt. 649, Barnettmouth, MT 02629",2025-03-10,1964-03-07,Femenino,Inactivo,Referido
CL-02333,零,田中,SIM-4463833Q,katoshohei@example.org,+81 669438042,Japón,横浜市港北区,新潟県横浜市泉区今戸34丁目18番4号,2025-04-16,2004-12-15,Otro,Activo,Referido
CL-02334,Adán,Laboy,SIM-6858557A,aida95@example.net,+52 656082880,México,San Leonor los altos,"Eje vial Bahamas 735 416, Vieja Swazilandia, AGS 86128-6588",2025-05-25,2007-07-26,Femenino,Activo,Web
CL-02335,Emmerich,Ritter,SIM-5946332G,nadine97@example.org,+49 699861093,Alemania,Dinslaken,"Wernerallee 858, 16634 Genthin",2025-07-09,1963-11-16,Otro,Activo,Instagram
CL-02336,Cándida,Casanova,SIM-2532087V,osvaldo59@example.net,+58 652293538,Venezuela,Sevilla,"Pasaje Octavia Casas 59, Valencia, 17295",2024-11-29,1998-12-19,Otro,Activo,Web
CL-02337,Rubén,Rosales,SIM-Y1721443P,nayeli51@example.net,+52 641000022,México,San Octavio de la Montaña,"Pasaje Jordania 843 657, Nueva Guatemala, SLP 42509",2024-10-14,1983-04-10,Masculino,Activo,Web
CL-02338,Máximo,Santamaría,SIM-5181051W,fporcel@example.net,+1-809 698973669,Dominican Republic,Pontevedra,"Callejón Socorro Casas 24 Apt. 74 , Santa Cruz de Tenerife, 51176",2025-01-18,2006-01-23,Masculino,Activo,Referido
CL-02339,Epifanio,Trillo,SIM-Z2758250K,menendezmarisol@example.org,+58 611065709,Venezuela,Álava,"Calle de Octavia Ureña 87, Huesca, 51420",2023-12-17,1960-09-10,Masculino,Activo,Tienda física
CL-02340,花子,斎藤,SIM-Y1964566K,kyoshida@example.com,+81 666263453,Japón,香取市,群馬県立川市台東39丁目13番7号 芝公園アーバン441,2024-09-08,1987-06-06,Masculino,Activo,Tienda física
CL-02341,Dorita,Bou,SIM-X0171828H,morenovictoriano@example.net,+34 603512963,España,Sevilla,"Alameda de Che Tena 19 Piso 9 , Lugo, 12319",2024-02-12,1982-01-06,Masculino,Activo,Referido
CL-02342,Gertrudis,Yuste,SIM-Y1251776R,amorpujadas@example.net,+1-809 671601413,Dominican Republic,Santa Cruz de Tenerife,"Ronda Gema Vilaplana 77, Alicante, 44504",2025-02-10,1990-08-30,Masculino,Activo,Referido
CL-02343,Caterina,Monteverdi,SIM-3660695S,tarantinigustavo@example.org,+39 669925780,Italia,Scerni,"Canale Isabella, 70 Piano 5, 83013, Torelli (AV)",2023-09-24,1966-10-25,Otro,Activo,Referido
CL-02344,Klaus Dieter,Baum,SIM-Z2564759Y,markuskostolzin@example.net,+49 624954659,Alemania,Altötting,"Kallertallee 95/71, 06534 Groß-Gerau",2024-05-18,1956-09-28,Femenino,Activo,Tienda física
CL-02345,Joseph,Schulz,SIM-X0925289E,xbaum@example.org,+49 610946103,Alemania,Guben,"Heinz-Mosemann-Allee 55/90, 92158 Kyritz",2024-10-05,1962-03-13,Masculino,Activo,Web
CL-02346,京助,山本,SIM-Y1148832M,yoko03@example.net,+81 617043281,Japón,神津島村,神奈川県匝瑳市中宮祠23丁目24番2号,2025-04-26,1997-04-16,Masculino,Activo,Web
CL-02347,Emilly,Jesus,SIM-Z2110205R,tteixeira@example.net,+55 642318136,Brasil,Oliveira,"Quadra Nathan Cunha, 135, Conjunto São Francisco De Assis, 85361181 Fogaça de Guerra / PA",2025-01-28,2004-06-15,Masculino,Activo,Referido
CL-02348,Adrien,Charrier,SIM-7685710F,jeandelannoy@example.com,+33 637768783,Francia,Baudry,"687, rue de Rolland, 82659 Saint ÉliseVille",2024-09-04,1972-01-19,Otro,Activo,Referido
CL-02349,Pepe,Arias,SIM-Y1334840N,montserratdomingo@example.net,+34 621088939,España,Tarragona,"Via de Ovidio Heras 60 Piso 2 , Córdoba, 37870",2024-09-18,1998-11-12,Femenino,Activo,Tienda física
CL-02350,Dominic,Johnson,SIM-Y1706561F,williammacdonald@example.org,+1 656093502,Estados Unidos,Leviville,"23970 Wright Road Apt. 454, Lake Alexandria, MP 62880",2023-12-13,1968-07-21,Femenino,Activo,Tienda física
CL-02351,Amanda,Valentín,SIM-Z2889935P,froldan@example.net,+52 662450201,México,San Pablo de la Montaña,"Calle Serbia 510 105, San Karina los altos, BCS 54664",2024-03-12,1954-03-23,Femenino,Activo,Web
CL-02352,Damiano,Donati,SIM-4069193X,oniocoluccio@example.net,+39 617776862,Italia,Issime,"Vicolo Filippa, 9 Piano 9, 80029, Sant'Antimo (NA)",2024-05-23,1955-09-13,Femenino,Activo,Tienda física
CL-02353,英樹,渡辺,SIM-2108371F,maihashimoto@example.org,+81 682665763,Japón,川崎市高津区,岐阜県八街市神明内34丁目1番18号 シティ中小来川825,2023-09-17,1952-05-22,Femenino,Activo,Web
CL-02354,Ramón,Solano,SIM-2726249J,nicolas74@example.com,+52 675801949,México,San Francisca los altos,"Peatonal Norte Gracia 197 Interior 147, San Minerva los bajos, NL 12151-3672",2024-07-02,1972-02-07,Otro,Activo,Web
CL-02355,旭,柳,SIM-4012713H,lei52@example.com,+86 689082746,China,洁市,澳门特别行政区武汉县静安齐齐哈尔街L座 755547,2024-12-02,1995-08-14,Otro,Activo,Tienda física
CL-02356,Karen,Levine,SIM-Y1995952N,guerrafelicia@example.net,+1 637091522,Estados Unidos,North Phillipbury,"91034 Craig Pass Suite 939, South Jessicaborough, NE 88773",2024-11-12,1998-12-29,Femenino,Activo,Instagram
CL-02357,Livio,Zanichelli,SIM-3958972M,fiorinogranatelli@example.net,+39 678998859,Italia,San Demetrio Ne' Vestini,"Via Greca, 571, 09036, Guspini (SU)",2023-12-26,1983-10-25,Otro,Activo,Referido
CL-02358,Astrid,Bousquet,SIM-2579918P,lorraine86@example.org,+33 633827050,Francia,Saint Théophile-les-Bains,"rue de Lambert, 25720 Grenier-les-Bains",2025-02-22,2005-01-05,Masculino,Activo,Web
CL-02359,Ámbar,Naranjo,SIM-8301535F,agalvez@example.com,+34 629665422,España,Tarragona,"Rambla de Abraham Esteban 51, Cádiz, 21381",2024-06-01,1956-06-04,Otro,Activo,Referido
CL-02360,飞,舒,SIM-Z2786720V,tao88@example.org,+86 662379731,China,潮州市,广西壮族自治区柳州县普陀哈尔滨路C座 346672,2025-01-10,1967-05-19,Masculino,Suspendido,Referido
CL-02361,Harro,Mohaupt,SIM-Z2451089W,xboucsein@example.net,+49 671365083,Alemania,Grevenbroich,"Pruschkestraße 740, 52346 Guben",2024-01-26,1957-02-16,Otro,Inactivo,Instagram
CL-02362,Amélie,Lelièvre,SIM-3317537V,alaindenis@example.org,+33 604208773,Francia,Guillon-les-Bains,"91, rue de Hebert, 95635 Couturier",2024-11-18,2007-03-25,Femenino,Activo,Web
CL-02363,Gemma,Capone,SIM-2795482Q,giosuebrunelleschi@example.com,+39 653236484,Italia,Moggiona Di Poppi,"Via Udinese, 713, 40051, Casoni (BO)",2024-02-03,1992-01-31,Masculino,Activo,Tienda física
CL-02364,Joaquina,Abascal,SIM-5457120W,yanguita@example.net,+58 614498440,Venezuela,Ceuta,"Glorieta Sol Ferrándiz 5, Las Palmas, 49040",2024-09-17,1959-09-15,Masculino,Activo,Web
CL-02365,Sybille,Mentzel,SIM-1590863E,kemal79@example.org,+49 682424271,Alemania,Eggenfelden,"Ewald-Eimer-Weg 64, 60748 Wanzleben",2025-08-05,1945-03-15,Femenino,Activo,Instagram
CL-02366,Tonino,Matteotti,SIM-5447565S,borrominiantonia@example.org,+39 632886259,Italia,Callianetto,"Viale Natalia, 67 Appartamento 56, 75015, Pisticci (MT)",2025-08-27,1977-01-06,Femenino,Activo,Referido
CL-02367,Amelia,Chacón,SIM-4105744Z,bustamantemarisela@example.net,+52 658637348,México,Vieja Côte d'Ivoire,"Avenida Chipre 938 Edif. 518 , Depto. 849, Nueva Cuba, PUE 00776",2024-02-04,2002-06-23,Femenino,Activo,Instagram
CL-02368,Attila,Weinhold,SIM-4023671M,czeslaw89@example.org,+49 611940539,Alemania,Goslar,"Pohlplatz 441, 30353 Jüterbog",2024-08-28,1955-11-06,Masculino,Activo,Referido
CL-02369,康弘,池田,SIM-Y1133308Y,uota@example.com,+81 676792904,Japón,稲城市,高知県長生郡長南町三筋39丁目13番7号 中小来川パーク658,2024-11-21,1969-05-30,Femenino,Activo,Web
CL-02370,Amador,Gallardo,SIM-3998344R,oesparza@example.com,+52 673908600,México,San Berta los altos,"Pasaje Tabasco 965 919, Nueva Túnez, MICH 22218-5093",2024-04-12,2006-07-19,Femenino,Inactivo,Tienda física
CL-02371,Santiago,Riba,SIM-X0593681M,elodia47@example.net,+1-809 698858632,Dominican Republic,Valladolid,"Glorieta Arturo Alfonso 3 Puerta 9 , Zaragoza, 38564",2025-03-16,1952-10-21,Otro,Activo,Web
CL-02372,Cristina,Tello,SIM-Z2780746T,wpuig@example.net,+1-809 651071350,Dominican Republic,Murcia,"Paseo Bernabé Boada 76 Apt. 94 , Melilla, 49849",2025-04-24,1988-09-16,Otro,Activo,Tienda física
CL-02373,Yan,Gonçalves,SIM-X0688824C,novaesagatha@example.org,+55 646027440,Brasil,Borges,"Núcleo de Mendonça, 89, Vila Dos Anjos, 34457-537 Siqueira de Santos / ES",2024-07-23,1945-04-26,Femenino,Inactivo,Instagram
CL-02374,Antonia,Mora,SIM-X0426449Y,salvadorflores@example.com,+52 613378460,México,Vieja Uzbekistán,"Boulevard Hidalgo 501 Edif. 742 , Depto. 683, Vieja Letonia, SLP 44815",2025-04-18,1973-07-20,Masculino,Inactivo,Web
CL-02375,Kevin,Boucsein,SIM-1954305H,karstengehringer@example.org,+49 663987105,Alemania,Bad Brückenau,"Ingeborg-Hölzenbecher-Gasse 18/53, 80729 Kehl",2023-12-05,1989-05-25,Femenino,Activo,Tienda física
CL-02376,Katherine,Fitzpatrick,SIM-3948413A,mcdonaldandrew@example.com,+1 693759183,Estados Unidos,Port Brookeshire,"113 Lee Club, Blankenshipville, VT 54359",2025-01-27,1971-01-10,Otro,Activo,Tienda física
CL-02377,Benjamín,Núñez,SIM-6182829S,escobaradan@example.org,+52 606949604,México,Vieja Zimbabwe,"Calzada Querétaro 245 Edif. 685 , Depto. 386, San Clara los bajos, OAX 50982",2024-08-02,1966-06-14,Masculino,Activo,Web
CL-02378,Olegario,Vázquez,SIM-X0901296H,jrio@example.net,+34 693521939,España,Ciudad,"Via Tiburcio Gárate 97, Madrid, 16508",2023-12-23,1967-07-29,Otro,Activo,Tienda física
CL-02379,Cécile,Rocher,SIM-Z2660168B,maggiebarre@example.com,+33 665325515,Francia,Rossi,"34, boulevard de Neveu, 24340 Royerdan",2023-10-15,1955-11-10,Femenino,Activo,Referido
CL-02380,帅,梁,SIM-5845162B,leichen@example.net,+86 615304752,China,沈阳县,宁夏回族自治区石家庄市沈河黄街E座 326828,2024-01-23,1964-07-15,Femenino,Activo,Instagram
CL-02381,Onofre,Barreda,SIM-X0971216H,lumbrerasdamian@example.net,+34 679050680,España,Valladolid,"Plaza Lucila Pineda 24 Puerta 6 , Guadalajara, 23661",2025-08-20,1974-08-07,Masculino,Inactivo,Referido
CL-02382,Francisco Javier,Ojeda,SIM-Y1754889N,israelcaraballo@example.org,+52 623233743,México,Vieja China,"Ampliación Cintrón 394 498, Vieja Uganda, BC 99244-6275",2024-05-21,1952-01-10,Masculino,Activo,Referido
CL-02383,Lorenz,Eigenwillig,SIM-6912863Y,amalie09@example.net,+49 611247545,Alemania,Haldensleben,"Scheelgasse 48/29, 07136 Augsburg",2025-03-03,1987-08-03,Masculino,Activo,Tienda física
CL-02384,Noah,Correia,SIM-Y1732350J,viniciusrodrigues@example.org,+55 614181489,Brasil,Silva Alegre,"Ladeira Amanda Pastor, 7, Novo Glória, 30115-574 Farias do Amparo / AC",2024-07-25,1959-11-25,Femenino,Activo,Instagram
CL-02385,Леон,Карпов,SIM-Z2781678N,seliverst89@example.com,+7 640816943,Rusia,ст. Богучар,"ст. Зеленогорск (Ленин.), пер. Окружной, д. 862 к. 86, 086092",2025-02-21,2004-06-14,Masculino,Activo,Referido
CL-02386,Leyre,Pozo,SIM-1353049M,msancho@example.com,+58 698204850,Venezuela,Huelva,"Ronda Eliana Navarro 70, Madrid, 10867",2024-03-25,1982-06-24,Masculino,Activo,Tienda física
CL-02387,Jennifer,Gomez,SIM-Z2845129Y,shannon15@example.org,+1 605770483,Estados Unidos,Carlastad,"069 Chung Roads Apt. 438, Tiffanyport, FL 16266",2024-02-24,2003-02-18,Femenino,Activo,Instagram
CL-02388,Василий,Мельникова,SIM-Y1160591B,djachkovrjurik@example.com,+7 634786464,Rusia,д. Мценск,"п. Люберцы, алл. Дачная, д. 7, 310367",2024-04-18,1975-10-21,Masculino,Inactivo,Tienda física
CL-02389,Ernesto,Sermonti,SIM-2897877S,modugnomarisa@example.com,+39 664504408,Italia,Luzzana,"Vicolo Letizia, 316, 61025, Osteria Nuova (PU)",2024-06-13,1956-10-29,Otro,Activo,Web
CL-02390,Силантий,Симонов,SIM-7187238Z,idavidova@example.org,+7 627640874,Rusia,с. Горячинск,"с. Одинцово, пер. Казанский, д. 1, 795531",2025-04-22,1957-05-09,Femenino,Activo,Web
CL-02391,Sandra,Spanevello,SIM-Z2130170W,auroracastioni@example.net,+39 685269371,Italia,Ca' Vecchia,"Rotonda Severino, 5, 13039, Trino (VC)",2024-07-09,1987-06-05,Femenino,Suspendido,Referido
CL-02392,瑞,刘,SIM-3586151Z,guyan@example.net,+86 604543489,China,太原县,上海市桂荣市合川太原街t座 410147,2024-01-20,1953-11-19,Femenino,Activo,Referido
CL-02393,Gabriela,Kennedy,SIM-Y1240998X,ann53@example.com,+1 685992432,Canadá,South Richardtown,"760 Thomas Harbor Suite 831, Michaelstad, SK C7C 5S3",2025-01-07,1950-03-09,Otro,Suspendido,Web
CL-02394,裕太,鈴木,SIM-Y1790257Y,kana60@example.org,+81 641439215,Japón,川崎市宮前区,山形県目黒区蟇沼28丁目2番15号,2025-05-13,1958-06-10,Otro,Activo,Tienda física
CL-02395,Patrick,Nguyen,SIM-X0340876Q,sarah91@example.org,+1 679101887,Canadá,Austinburgh,"20182 Bell Rapids, Lake Sandraport, MB A3P8M4",2024-07-25,1991-06-08,Otro,Activo,Instagram
CL-02396,Friedlinde,Klemm,SIM-5893153R,hoefigjorge@example.org,+49 610381590,Alemania,Reutlingen,"Henschelplatz 407, 67443 Deggendorf",2024-11-21,1951-11-15,Masculino,Inactivo,Instagram
CL-02397,Ofelia,Soto,SIM-9330658H,fcolomer@example.com,+34 618300612,España,Salamanca,"Plaza de Águeda Santos 77, Cuenca, 35345",2025-05-02,1989-06-14,Femenino,Activo,Referido
