client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-00435,Isaac,Vargas,SIM-1181384N,henry95@example.net,+55-326269656,Brasil,Nascimento,"Jardim Lima, 59, Tupi A, 98570-419 Cunha / RO",2025-01-02,1981-04-22,Masculino,Inactivo,Referido
CL-00436,Eutropio,Tejero,SIM-Z2306752J,marquezaroa@example.org,+58-365564656,Venezuela,Huesca,"Calle Diana Bartolomé 68, Toledo, 06960",2024-04-16,1957-07-16,Otro,Activo,Referido
CL-00437,Gianmarco,Segrè,SIM-Y1823271S,gastone78@example.com,+39-673815281,Italia,Cacchiamo,"Via Amico, 7 Piano 8, 21020, Casciago (VA)",2024-05-24,1980-07-28,Femenino,Suspendido,Tienda física
CL-00438,零,井上,SIM-Z2242532D,fyamamoto@example.net,+81-367072848,Japón,白井市,愛媛県富里市丸の内ＪＰタワー23丁目16番14号 高田馬場コート776,2024-06-19,1987-05-06,Masculino,Activo,Referido
CL-00439,Iván,Caparrós,SIM-9385392N,ribessabas@example.com,+1-809-441401153,Dominican Republic,Lugo,"Callejón Noelia Marqués 5, Almería, 31858",2023-09-05,2004-07-14,Femenino,Activo,Referido
CL-00440,さゆり,藤原,SIM-Y1121013Q,winoue@example.net,+81-150820320,Japón,夷隅郡大多喜町,鳥取県横浜市瀬谷区花川戸10丁目3番9号 西浅草パレス064,2025-07-07,1960-06-25,Otro,Activo,Web
CL-00441,Варвара,Савин,SIM-Z2892646M,karl_2020@example.com,+7-873571937,Rusia,ст. Александров,"с. Белгород, алл. Курортная, д. 61 стр. 18, 926344",2023-10-03,1968-05-06,Femenino,Inactivo,Referido
CL-00442,Brigitte,Ladeck,SIM-X0250267G,whartmann@example.org,+49-658532194,Alemania,Zeulenroda,"Hillerstraße 307, 31439 Erding",2025-03-02,1962-08-18,Masculino,Suspendido,Referido
CL-00443,智也,山本,SIM-Z2237369K,rei73@example.net,+81-593017378,Japón,横浜市西区,茨城県三宅島三宅村秋葉原37丁目10番16号 パーク西関宿737,2025-03-02,1998-06-13,Masculino,Activo,Tienda física
CL-00444,浩,蒋,SIM-2815229Y,kzeng@example.com,+86-506856952,China,西安县,广西壮族自治区建华市和平欧路N座 817898,2024-10-14,1972-10-01,Otro,Activo,Tienda física
CL-00445,Harald,Wähner,SIM-7360375F,benita38@example.com,+49-358675593,Alemania,Kronach,"Emmy-Pärtzelt-Platz 3-4, 18844 Grimmen",2024-11-10,1995-06-11,Femenino,Suspendido,Tienda física
CL-00446,Elpidio,Olmo,SIM-5423220G,ojaen@example.com,+58-151671258,Venezuela,Zamora,"C. de Candelaria Portillo 38, Vizcaya, 51694",2024-07-25,1964-06-19,Masculino,Activo,Instagram
CL-00447,Luciano,Catalá,SIM-X0827223M,sroura@example.com,+58-867979791,Venezuela,Álava,"C. Rolando Gonzalo 4 Puerta 1 , Cádiz, 23704",2025-03-27,1950-02-03,Masculino,Activo,Instagram
CL-00448,Karen,Schmidt,SIM-2400539Y,tgarcia@example.org,+1-650199250,Canadá,Coopermouth,"05632 Singleton Underpass Apt. 829, Trevorton, NL T4K7K2",2025-03-16,2005-06-13,Masculino,Activo,Referido
CL-00449,Liam,Viana,SIM-5056883B,fonsecanathan@example.com,+55-427128221,Brasil,Borges das Flores,"Fazenda Olivia Moreira, 746, Vila Novo São Lucas, 08432-037 Mendes / RR",2025-04-04,1956-02-15,Masculino,Activo,Tienda física
CL-00450,Kari,Williams,SIM-X0345939L,zlopez@example.com,+1-145135118,Canadá,North Amandaview,"8478 Miller Curve, East Destinyshire, SK N1Y1E7",2024-09-13,1997-10-09,Otro,Activo,Web
CL-00451,Hermenegildo,Melero,SIM-9764259T,pcorrea@example.org,+34-921442553,España,Zamora,"Vial de Evita Rosa 944, Cáceres, 47578",2025-07-04,1947-04-16,Masculino,Activo,Web
CL-00452,Мариан,Фомичев,SIM-7521059J,timur_19@example.com,+7-444272445,Rusia,ст. Щельяюр,"с. Дмитров, ш. Театральное, д. 5 стр. 981, 421704",2024-08-16,1972-03-23,Femenino,Activo,Referido
CL-00453,Игнатий,Смирнов,SIM-Z2383159Z,klavdi_16@example.com,+7-602277447,Rusia,с. Усть-Катав,"с. Юрюзань, пр. Заовражный, д. 439, 343338",2024-10-24,1956-02-23,Masculino,Inactivo,Web
CL-00454,Patricia,Rivas,SIM-X0875478Y,carla50@example.com,+1-809-301800884,Dominican Republic,Cantabria,"Pasadizo de Juan León 83 Apt. 22 , Lleida, 21290",2024-03-22,1964-07-21,Femenino,Activo,Referido
CL-00455,Janice,Frey,SIM-Z2717747K,leonard89@example.net,+1-897598638,Canadá,Darleneside,"354 Perez Course Apt. 843, Alisontown, ON V4Y1G7",2024-01-27,1976-10-19,Otro,Activo,Instagram
CL-00456,Ísis,Pinto,SIM-2363351D,luan67@example.org,+55-770077047,Brasil,Abreu,"Vereda de Costela, 594, Mangueiras, 15227-813 da Conceição dos Dourados / RS",2025-07-12,1992-01-19,Otro,Activo,Instagram
CL-00457,Susan,Jones,SIM-Z2373476Z,rebecca41@example.org,+1-635295484,Estados Unidos,East Carloschester,"226 Melissa Manors, New Rita, CA 43657",2025-03-26,1947-11-02,Femenino,Inactivo,Referido
CL-00458,Néstor,Guerrero,SIM-4791686G,franciscaballesteros@example.net,+1-809-873624088,Dominican Republic,León,"Pasadizo Plinio Lasa 538 Puerta 5 , Cuenca, 06645",2025-01-01,1986-08-15,Masculino,Suspendido,Tienda física
CL-00459,Francisca,Aguilera,SIM-2885282R,gollumjudith@example.net,+52-986027130,México,Nueva República Democrática Popular Lao,"Circuito Tabasco 432 Edif. 813 , Depto. 200, San Araceli de la Montaña, TAMPS 78130",2025-06-19,1979-08-09,Otro,Activo,Referido
CL-00460,Tristán,Valbuena,SIM-3712097N,arnaulucila@example.net,+58-793537426,Venezuela,Ávila,"Glorieta Cayetano Feliu 7, Cáceres, 11994",2024-08-11,1988-06-15,Otro,Activo,Instagram
CL-00461,Tadeo,Priego,SIM-X0827813C,jimena76@example.com,+34-138383383,España,Teruel,"Camino Mirta Puig 82, La Rioja, 44836",2025-01-06,1975-10-19,Otro,Activo,Referido
CL-00462,Nicole,Laurent,SIM-Y1718826J,mmuller@example.com,+33-564985535,Francia,MoreauVille,"rue de Perrin, 53871 Laroche",2025-02-05,1945-02-05,Femenino,Inactivo,Web
CL-00463,Frida,Abrego,SIM-2545221H,diana29@example.net,+52-629568226,México,Vieja Japón,"Peatonal Toro 723 Edif. 032 , Depto. 678, Vieja Eslovaquia, SIN 20305-1025",2025-07-23,2005-08-07,Masculino,Activo,Web
CL-00464,Доброслав,Иванов,SIM-Y1941909L,ershoverofe@example.org,+7-505528175,Rusia,г. Элиста,"г. Наро-Фоминск, наб. Звездная, д. 4, 379186",2025-08-20,2006-09-23,Otro,Inactivo,Web
CL-00465,Wendy,Lara,SIM-4677645C,leslie83@example.com,+1-507975032,Canadá,Terriview,"933 Kimberly Camp, Karenmouth, QC A5S 6K6",2024-07-31,2000-12-30,Masculino,Activo,Instagram
CL-00466,Federico,Badía,SIM-Y1454582Q,franciscoagapito@example.net,+34-733125834,España,Burgos,"Via Silvia Diez 436 Apt. 84 , Álava, 49041",2024-06-24,1995-06-18,Masculino,Activo,Instagram
CL-00467,Mathias,Souza,SIM-Z2121956E,ramoslais@example.net,+55-583765043,Brasil,Cunha,"Núcleo Davi Peixoto, 6, Santa Terezinha, 58284-923 Lopes do Campo / CE",2025-01-03,1970-06-19,Femenino,Activo,Tienda física
CL-00468,Angela,Nguyen,SIM-4463381R,jordangrant@example.org,+1-103520039,Canadá,North Donna,"5963 Kelli Course, North Ashley, QC N2N4L8",2024-11-04,1975-05-22,Otro,Inactivo,Web
CL-00469,María Jesús,Calderón,SIM-Z2740285L,jafetledesma@example.org,+34-735199869,España,Castellón,"Callejón Obdulia Aranda 1, Madrid, 26998",2025-06-07,1982-05-23,Otro,Activo,Tienda física
CL-00470,Ámbar,Ferrán,SIM-X0393409V,landabonifacio@example.com,+1-809-754240957,Dominican Republic,Huesca,"Pasadizo de Angelita Palau 6, Guadalajara, 28901",2025-07-17,1983-10-07,Masculino,Activo,Instagram
CL-00471,洁,张,SIM-3293080D,rcao@example.net,+86-988445035,China,海门市,辽宁省长春县蓟州梧州街V座 566072,2024-07-27,1982-02-24,Femenino,Activo,Tienda física
CL-00472,桂珍,周,SIM-9195398K,qiangduan@example.org,+86-831843089,China,拉萨市,云南省磊县西夏兴城街n座 149112,2025-03-25,1993-11-13,Femenino,Activo,Tienda física
CL-00473,洋介,加藤,SIM-Y1495925M,yamazakikumiko@example.com,+81-627073097,Japón,印旛郡印旛村,福井県八丈島八丈町山中新田27丁目27番7号,2024-01-16,1984-05-19,Otro,Suspendido,Instagram
CL-00474,刚,李,SIM-X0771910F,juanzhang@example.org,+86-552458261,China,贵阳市,山西省超县六枝特周路g座 350506,2025-03-18,1982-09-21,Femenino,Activo,Web
CL-00475,Luiz Felipe,Rios,SIM-Y1990593N,barbara92@example.org,+55-300220244,Brasil,Garcia,"Vereda de Sousa, 463, Jardinópolis, 10520058 Pinto Paulista / RR",2024-03-27,2003-07-07,Femenino,Activo,Instagram
CL-00476,Gionata,Manolesso,SIM-Y1702230T,crispielisa@example.org,+39-285324267,Italia,Torrazza Piemonte,"Incrocio Giulia, 56, 42015, Prato (RE)",2024-12-04,1961-10-15,Femenino,Activo,Tienda física
CL-00477,Eric,Zamudio,SIM-4891075X,rosariocolon@example.net,+52-652174002,México,San Andrés de la Montaña,"Boulevard Sur Montemayor 685 Interior 726, Nueva Jamaica, SLP 34054-4876",2024-09-25,2003-08-03,Masculino,Activo,Web
CL-00478,Íñigo,Escamilla,SIM-1313030Y,pellicercurro@example.net,+34-476999260,España,Valladolid,"Ronda de Elpidio Peñas 1, Barcelona, 03349",2023-10-21,1946-08-26,Masculino,Activo,Web
CL-00479,Denise,Diaz,SIM-Y1920922P,diane04@example.org,+33-715543438,Francia,Blanchard,"32, chemin Samson, 73755 Coulon-les-Bains",2024-08-19,2002-11-12,Otro,Activo,Referido
CL-00480,Felicia,Agullo,SIM-X0738124P,iker84@example.net,+34-476834194,España,Sevilla,"C. de Guillermo Ortuño 68 Apt. 50 , Melilla, 40218",2023-12-08,2006-08-24,Femenino,Activo,Web
CL-00481,Marthe,Guichard,SIM-Y1264575N,danielgerard@example.net,+33-524633808,Francia,Sainte AlphonseVille,"8, rue de Monnier, 31930 Valette",2025-08-16,1976-05-04,Masculino,Activo,Tienda física
CL-00482,Robert,Green,SIM-8858910T,patrick89@example.org,+1-941546548,Estados Unidos,West Dianafort,"8115 Susan Drive Apt. 027, Kathleentown, CO 52154",2024-11-18,1957-02-07,Femenino,Activo,Instagram
CL-00483,Samuel,Rogers,SIM-4975780Y,iweber@example.net,+1-495587791,Canadá,West Brianland,"57232 Benjamin Valley, Erichaven, MB T5P5C9",2025-03-21,1951-10-16,Masculino,Activo,Referido
CL-00484,Herminio,Aznar,SIM-X0755153V,scabanas@example.org,+1-809-267457111,Dominican Republic,Girona,"Pasaje José Ángel Aznar 6, Ciudad, 22783",2023-10-14,2002-11-05,Masculino,Suspendido,Instagram
CL-00485,Lucas,da Rosa,SIM-X0727854L,marcelajesus@example.net,+55-543355221,Brasil,Fonseca das Flores,"Avenida Rebeca Mendes, 22, Embaúbas, 18799-209 Duarte / RO",2024-01-07,1979-02-07,Otro,Activo,Tienda física
CL-00486,Ярослав,Исаков,SIM-4286536A,qvorontsov@example.org,+7-266546946,Rusia,с. Магнитогорск,"с. Томпа, наб. Чайковского, д. 7 к. 6/1, 400185",2024-10-22,1978-05-15,Masculino,Activo,Instagram
CL-00487,Ángela,Agullo,SIM-Y1396831H,aurora87@example.net,+34-683985309,España,Tarragona,"Callejón Gema Valdés 4 Piso 1 , Castellón, 17771",2023-12-29,1947-12-31,Otro,Activo,Instagram
CL-00488,Эдуард,Смирнов,SIM-Z2384193J,jblinov@example.org,+7-717518539,Rusia,клх Вендинга,"г. Черняховск, алл. Прудная, д. 682 стр. 26, 584956",2023-11-02,1976-01-04,Otro,Activo,Instagram
CL-00489,Rebeca,Barraza,SIM-7891653P,leonorarias@example.org,+52-695875063,México,Vieja Argelia,"Callejón Suiza 981 986, San Reynaldo los altos, BCS 08128-9159",2024-02-20,1967-02-22,Masculino,Activo,Instagram
CL-00490,Joseph,Blot,SIM-X0679467R,xmaillard@example.com,+33-976105577,Francia,Collin,"22, rue Laurent Lagarde, 80648 Saint Guy",2025-01-15,1945-06-28,Femenino,Inactivo,Web
CL-00491,Stefania,Römer,SIM-1617115P,falko06@example.com,+49-672978062,Alemania,Kleve,"Heinz-Walter-Putz-Ring 5631, 49010 Hagenow",2024-01-10,1952-01-09,Otro,Activo,Referido
CL-00492,Nicolas,Peron,SIM-Z2391971V,fernandezjuliette@example.org,+33-134284884,Francia,Gillet,"4, chemin Thibault Gilbert, 11156 Boulanger-sur-Mer",2023-12-09,2006-03-04,Masculino,Activo,Instagram
CL-00493,Василиса,Брагин,SIM-X0948580Z,matveborisov@example.com,+7-365023072,Rusia,ст. Великие Луки,"ст. Батайск, пр. Березовый, д. 2 к. 2/5, 226110",2023-10-16,2002-08-24,Masculino,Inactivo,Web
CL-00494,Teodosio,Rivera,SIM-8398337W,romapaola@example.com,+34-512661816,España,Navarra,"Pasadizo Espiridión Rodríguez 840 Puerta 6 , Cáceres, 20391",2025-05-14,1956-01-07,Femenino,Activo,Web
CL-00495,Charles,Poirier,SIM-Z2924436D,paulettepages@example.net,+33-209361087,Francia,Descamps,"960, rue de Mace, 48500 Saint AmélieVille",2025-03-21,1985-02-08,Otro,Inactivo,Instagram
CL-00496,裕樹,小林,SIM-4998589E,maayafujiwara@example.com,+81-685919955,Japón,南房総市,奈良県匝瑳市秋葉原4丁目2番13号 クレスト筑土八幡町289,2024-01-18,1976-12-01,Femenino,Inactivo,Instagram
CL-00497,Coral,Ricart,SIM-9947395X,jenny56@example.org,+34-789890931,España,Huelva,"Pasadizo Eugenio Quintero 44 Puerta 4 , Melilla, 22084",2024-06-23,1961-01-24,Femenino,Activo,Referido
CL-00498,Ariel,Escribano,SIM-Z2173559J,emperatrizrequena@example.org,+58-449541403,Venezuela,Lugo,"Cuesta de Reynaldo Galan 16, Cádiz, 24331",2024-03-27,1980-08-20,Masculino,Activo,Tienda física
CL-00499,Mechthilde,Caspar,SIM-6126582A,vera28@example.org,+49-720262385,Alemania,Gütersloh,"Editha-Mende-Weg 3/1, 83314 Sebnitz",2025-07-31,1974-02-13,Otro,Activo,Web
CL-00500,Cayetano,Torres,SIM-Y1654527E,porterobonifacio@example.net,+1-809-245941171,Dominican Republic,Segovia,"Vial de Maxi Boix 205 Puerta 9 , Castellón, 17676",2023-11-23,1946-10-09,Masculino,Activo,Web
CL-00501,Paulo,Pimenta,SIM-4069975X,teixeiraana-luiza@example.org,+55-402292598,Brasil,da Costa de Cavalcante,"Vale Theo Câmara, 13, Vila Piratininga Venda Nova, 99896259 Correia de Campos / AL",2023-12-30,1951-04-11,Otro,Activo,Instagram
CL-00502,さゆり,木村,SIM-Z2583153T,jsaito@example.org,+81-655223180,Japón,小平市,島根県東村山市大中42丁目14番19号,2024-08-15,1980-11-05,Femenino,Activo,Instagram
CL-00503,浩,刘,SIM-2653431J,fangjia@example.net,+86-411921693,China,马鞍山市,香港特别行政区桂珍市沙市宁德街j座 620100,2023-08-21,1951-03-24,Otro,Suspendido,Instagram
CL-00504,Segismundo,Vargas,SIM-X0262525A,gelabertangelino@example.com,+1-809-871901402,Dominican Republic,Valencia,"Via Renato Solé 888, Ceuta, 36017",2025-01-03,1975-09-03,Femenino,Activo,Web
CL-00505,Jenna,Lee,SIM-Z2503588S,edrake@example.com,+1-687123132,Estados Unidos,New Stephanieview,"296 Patrick Points, West Patrick, NY 20477",2024-06-20,1987-10-19,Otro,Inactivo,Tienda física
CL-00506,Hans-Erich,Nohlmans,SIM-Y1257468N,wellerlore@example.org,+49-327233723,Alemania,Main-Höchst,"Marcel-Kambs-Straße 1330, 34416 Hansestadttralsund",2025-04-21,1993-10-22,Otro,Activo,Referido
CL-00507,Alessandro,Dibiasi,SIM-Y1420011Z,boccherinimassimiliano@example.org,+39-129777861,Italia,Cortazzone,"Viale Casalodi, 77 Piano 8, 98036, Graniti (ME)",2023-11-30,1948-11-19,Femenino,Activo,Instagram
CL-00508,Telmo,Batalla,SIM-X0900628V,reneverdu@example.org,+34-202822147,España,Cuenca,"Acceso de Jordán Zabala 9, Girona, 45611",2024-04-06,1986-06-22,Femenino,Inactivo,Web
CL-00509,Ubaldo,Faugno,SIM-9934026G,crisafullililla@example.org,+39-151939594,Italia,Tonnarella,"Contrada Alfredo, 8 Appartamento 50, 12025, Montemale Di Cuneo (CN)",2025-02-28,2005-02-18,Masculino,Inactivo,Referido
CL-00510,Laís,Pereira,SIM-7954448J,nalves@example.com,+55-497646472,Brasil,Cirino,"Rua Montenegro, 79, Savassi, 26111492 da Mota / SE",2023-08-23,1967-09-13,Masculino,Inactivo,Web
CL-00511,Martin,Miller,SIM-6093523H,kathleen65@example.org,+1-760119696,Estados Unidos,Lake Rachel,"4760 Taylor Turnpike, Tanyaland, NH 37870",2024-04-07,2007-01-29,Masculino,Activo,Referido
CL-00512,George,Cruz,SIM-Y1989062E,lisamoss@example.org,+1-257355227,Estados Unidos,East Erika,"149 Jesse Camp Apt. 541, Lake Kimtown, RI 25019",2025-01-13,2000-05-25,Otro,Activo,Instagram
CL-00513,Amancio,Canet,SIM-6724633P,magdalena26@example.net,+34-551945770,España,Granada,"Cuesta de Jafet Fuster 40 Piso 4 , La Rioja, 27184",2024-01-26,1960-12-14,Femenino,Activo,Instagram
CL-00514,África,Burgos,SIM-9008440F,edgardo56@example.com,+1-809-926384913,Dominican Republic,Granada,"Vial José Antonio Riba 97 Apt. 41 , Badajoz, 50303",2025-02-17,1979-06-21,Otro,Activo,Web
CL-00515,Montserrat,Azcona,SIM-4021764F,encarna94@example.org,+34-383475907,España,Palencia,"Paseo Alma Cerro 689, Valencia, 51767",2025-02-24,1954-06-12,Otro,Activo,Instagram
CL-00516,美加子,渡辺,SIM-Y1812235L,akirawatanabe@example.net,+81-429387063,Japón,武蔵村山市,栃木県長生郡白子町蟇沼6丁目5番4号 アーバン太田ヶ谷030,2023-08-27,1978-06-02,Otro,Activo,Tienda física
CL-00517,秀荣,蔡,SIM-X0456589Q,liangyan@example.com,+86-542390395,China,荆门县,河南省东莞县长寿南昌街v座 850923,2025-05-28,1987-09-02,Masculino,Activo,Referido
CL-00518,Inès,Fernandes,SIM-Y1143515R,sabinemarin@example.net,+33-719878146,Francia,Saint Christophe-la-Forêt,"chemin Martineau, 57611 Bèguedan",2024-01-22,1989-09-03,Masculino,Activo,Instagram
CL-00519,Pascuala,Villegas,SIM-Z2229761A,nereidaarregui@example.org,+1-809-799041879,Dominican Republic,Palencia,"C. Amaya Manuel 5 Apt. 44 , Melilla, 14687",2023-08-29,2005-12-18,Otro,Activo,Web
CL-00520,Karl-Jürgen,Dehmel,SIM-X0369649Q,lhartmann@example.net,+49-352538617,Alemania,Ludwigslust,"Torsten-Kaul-Ring 7, 72963 Bogen",2025-05-24,1992-11-26,Otro,Activo,Web
CL-00521,Amancio,Sáez,SIM-Y1786184G,mendezevita@example.com,+34-131882963,España,Melilla,"Glorieta de Ligia Montenegro 4, Sevilla, 26001",2023-09-01,1991-09-27,Otro,Activo,Instagram
CL-00522,Romina,Antonelli,SIM-3496968W,gastone30@example.net,+39-783726533,Italia,Perrazze,"Piazza Bettina, 9, 14048, Montegrosso D'Asti Stazione (AT)",2024-03-26,1967-01-25,Otro,Activo,Referido
CL-00523,里佳,佐々木,SIM-Y1231221P,umori@example.com,+81-863516505,Japón,長生郡長柄町,大分県川崎市宮前区百村25丁目3番13号 コーポ虎ノ門052,2025-04-16,1956-03-11,Otro,Activo,Tienda física
CL-00524,Théodore,Bonneau,SIM-Z2497828M,alexandre10@example.com,+33-441294266,Francia,Michel-les-Bains,"chemin de Guibert, 26282 Prévost",2025-03-19,1948-12-06,Femenino,Activo,Web
CL-00525,Octavia,Cabrera,SIM-Z2754662K,chacontoni@example.net,+1-809-186673352,Dominican Republic,León,"Alameda de Esther Mir 2 Puerta 0 , Cádiz, 07798",2024-05-04,1959-01-02,Otro,Activo,Instagram
CL-00526,Anselm,Dörr,SIM-9662128N,francisco46@example.net,+49-464438334,Alemania,Gifhorn,"Junckgasse 4/7, 21812 Querfurt",2025-05-10,1990-02-13,Otro,Activo,Tienda física
CL-00527,Léo,Sá,SIM-X0944029V,luiz-otaviofonseca@example.net,+55-213184902,Brasil,Cassiano,"Chácara de Albuquerque, 31, Santa Cecilia, 10904-780 da Mota / PR",2024-06-25,1948-07-25,Otro,Activo,Web
CL-00528,André,Pinto,SIM-6832849D,nicolas29@example.net,+55-936322083,Brasil,Aragão de Minas,"Aeroporto Ana Julia da Costa, Universo, 18837-394 Sá / AM",2024-03-02,1954-01-11,Masculino,Activo,Referido
CL-00529,Angela,Hurst,SIM-Z2591817Q,gtucker@example.org,+1-726643377,Canadá,South John,"05176 Dale Brook, North Robertstad, NB N8C7K2",2025-07-07,1972-12-01,Otro,Activo,Instagram
CL-00530,Michela,Bacosi,SIM-Y1978464G,ornellagozzi@example.com,+39-697014713,Italia,Soglio,"Contrada Maria, 947 Appartamento 7, 67023, Castel Del Monte (AQ)",2024-10-21,1947-11-15,Masculino,Activo,Referido
CL-00531,Osvaldo,Almeida,SIM-8214414X,xcarballo@example.net,+34-844746332,España,Baleares,"Alameda de Ignacia Benito 35, Albacete, 29819",2024-08-10,1952-07-28,Femenino,Inactivo,Web
CL-00532,Maura,Trillo,SIM-X0375215Q,graciela87@example.net,+1-809-272134570,Dominican Republic,Cantabria,"Ronda Jafet Peña 72, La Rioja, 50237",2024-08-12,1999-09-19,Femenino,Activo,Web
CL-00533,Luna,Siqueira,SIM-1099442L,bernardoviana@example.com,+55-907235378,Brasil,Ramos,"Feira Barbosa, 63, Teixeira Dias, 35545-691 Siqueira da Mata / MT",2023-11-17,1964-06-24,Otro,Activo,Web
CL-00534,Piotr,Henck,SIM-5497664C,schmidtkemohammad@example.org,+49-143240123,Alemania,Gräfenhainichen,"Felizitas-Lübs-Gasse 17, 06818 Wesel",2024-01-07,1948-10-15,Masculino,Activo,Tienda física
CL-00535,Alessandro,Curiel,SIM-X0402024F,fromagnoli@example.net,+39-674643776,Italia,Grotti Di Borgorose,"Viale Donà, 19 Appartamento 3, 01024, Sermugnano (VT)",2024-08-30,1999-04-13,Masculino,Activo,Web
CL-00536,Reinhardt,Klotz,SIM-8591911P,pschmiedecke@example.net,+49-942235897,Alemania,Eilenburg,"Rädelweg 35/82, 94064 Vohenstrauß",2023-11-04,1990-12-13,Masculino,Activo,Referido
CL-00537,Valentina,Siqueira,SIM-Z2901265E,nsiqueira@example.org,+55-880943155,Brasil,Correia,"Vale Abreu, 9, Vila São Gabriel, 09975317 Albuquerque / AP",2025-07-12,2001-03-16,Femenino,Activo,Web
CL-00538,Cebrián,Cantero,SIM-7521456L,edgarbarros@example.net,+58-165261314,Venezuela,Segovia,"C. Águeda Pallarès 247, Santa Cruz de Tenerife, 19365",2025-03-15,1987-12-04,Femenino,Activo,Tienda física
