employee_id,branch_id,nombre,rol,horario,salario_base,horas_extras,status,vacaciones_restantes,fecha_ingreso,fecha_egreso
E-003453,BR-00121,Jesse Rodriguez,Vendedor,"Lunes a Viernes, 8:30–17:30",1456,11,Activo,19,2023-10-04,
E-003454,BR-00121,Bridget Santiago,Vendedor,"Lunes a Viernes, 8:30–17:30",1728,1,Activo,10,2022-12-10,
E-003455,BR-00121,Jason Davidson,Vendedor,"Lunes a Viernes, 8:30–17:30",1258,11,Activo,9,2022-02-28,
E-003456,BR-00121,David Ford,Vendedor,"Lunes a Viernes, 8:30–17:30",1639,8,Activo,15,2025-01-26,
E-003457,BR-00121,Frank Ritter,Vendedor,"Martes a Domingo, 11:00–19:00",1469,12,De baja,20,2023-01-24,2023-08-03
E-003458,BR-00121,Hannah Williams,Vendedor,"Martes a Domingo, 11:00–19:00",1684,17,Activo,15,2022-11-10,
E-003459,BR-00121,Destiny Harris,Vendedor,"Todos los días, 8:00–22:00",1496,12,Activo,8,2022-06-22,
E-003460,BR-00121,Angela Knight,Vendedor,"Lunes a Viernes, 8:30–17:30",1302,15,Activo,13,2022-07-04,
E-003461,BR-00121,Yvonne Lewis,Vendedor,"Lunes a Viernes, 9:00–18:00",1576,19,Activo,10,2025-07-07,
E-003462,BR-00121,Jessica Dickerson,Vendedor,"Todos los días, 8:00–22:00",1594,12,Activo,16,2023-07-12,
E-003463,BR-00121,Mary Carson,Vendedor,"Lunes a Sábado, 10:00–20:00",1517,17,Activo,17,2020-09-29,
E-003464,BR-00121,William Hooper,Vendedor,"Lunes a Viernes, 8:30–17:30",1551,8,Activo,16,2025-08-07,
E-003465,BR-00121,Kimberly Hall,Vendedor,"Lunes a Sábado, 10:00–20:00",1480,2,Activo,17,2022-06-25,
E-003466,BR-00121,Tiffany Henry,Vendedor,"Lunes a Viernes, 9:00–18:00",1462,12,Activo,17,2024-02-11,
E-003467,BR-00121,Laura Patrick,Vendedor,"Martes a Domingo, 11:00–19:00",1253,18,Activo,19,2024-09-16,
E-003468,BR-00121,Anthony Wells,Vendedor,"Lunes a Sábado, 10:00–20:00",1298,4,Activo,15,2023-04-16,
E-003469,BR-00121,David Cox,Vendedor,"Martes a Domingo, 11:00–19:00",1344,17,Activo,16,2024-09-25,
E-003470,BR-00121,Adrian White,Vendedor,"Lunes a Viernes, 8:30–17:30",1603,11,Activo,8,2021-08-31,
E-003471,BR-00121,Brian Lopez,Vendedor,"Lunes a Viernes, 8:30–17:30",1475,11,Activo,12,2020-08-24,
E-003472,BR-00122,Jeffrey Miller,Manager,"Lunes a Viernes, 8:30–17:30",2735,13,De baja,19,2022-06-01,2024-09-21
E-003473,BR-00122,Shane Bruce,Sub Manager,"Lunes a Sábado, 10:00–20:00",1910,14,Activo,20,2025-02-01,
E-003474,BR-00122,Brittney Kim,Vendedor,"Martes a Domingo, 11:00–19:00",1317,13,Activo,10,2022-08-27,
E-003475,BR-00122,James Coleman,Vendedor,"Martes a Domingo, 11:00–19:00",1394,15,Activo,18,2020-10-16,
E-003476,BR-00122,Chad Cardenas,Vendedor,"Lunes a Viernes, 8:30–17:30",1758,17,Activo,18,2021-12-08,
E-003477,BR-00122,Mark Donaldson,Vendedor,"Martes a Domingo, 11:00–19:00",1633,5,Activo,19,2024-05-03,
E-003478,BR-00122,Nicholas Willis,Vendedor,"Lunes a Viernes, 8:30–17:30",1412,0,Activo,15,2024-04-01,
E-003479,BR-00122,John Jackson,Vendedor,"Lunes a Viernes, 9:00–18:00",1510,3,Activo,17,2024-10-09,
E-003480,BR-00122,Jeanette Dixon,Vendedor,"Lunes a Viernes, 8:30–17:30",1454,2,Activo,12,2022-12-23,
E-003481,BR-00122,Amy Barber,Vendedor,"Lunes a Sábado, 10:00–20:00",1486,11,Despedido,0,2022-01-29,2023-11-11
E-003482,BR-00122,Joseph Edwards,Vendedor,"Lunes a Sábado, 10:00–20:00",1497,12,Activo,8,2023-10-28,
E-003483,BR-00122,Raymond Turner,Vendedor,"Lunes a Viernes, 8:30–17:30",1694,15,Activo,19,2021-12-30,
E-003484,BR-00122,Parker Payne,Vendedor,"Lunes a Viernes, 9:00–18:00",1317,20,Activo,21,2024-04-10,
E-003485,BR-00122,Roger Boyd,Vendedor,"Todos los días, 8:00–22:00",1683,19,Activo,17,2025-02-12,
E-003486,BR-00122,Jessica Crawford,Vendedor,"Lunes a Sábado, 10:00–20:00",1425,19,Activo,16,2024-02-06,
E-003487,BR-00122,Anne Hernandez,Vendedor,"Martes a Domingo, 11:00–19:00",1772,2,Activo,9,2020-09-24,
E-003488,BR-00122,Amanda Wright,Vendedor,"Lunes a Viernes, 9:00–18:00",1541,11,Activo,12,2025-05-06,
E-003489,BR-00122,Amanda Garcia,Vendedor,"Lunes a Viernes, 8:30–17:30",1524,20,Activo,12,2024-02-24,
E-003490,BR-00122,Ashley Gould,Vendedor,"Martes a Domingo, 11:00–19:00",1349,13,Activo,22,2021-12-03,
E-003491,BR-00122,Robert Martinez,Vendedor,"Lunes a Viernes, 9:00–18:00",1373,15,Activo,21,2022-07-13,
E-003492,BR-00122,David Black,Vendedor,"Lunes a Viernes, 9:00–18:00",1283,20,Activo,21,2024-06-04,
E-003493,BR-00122,Kenneth Ruiz,Vendedor,"Lunes a Viernes, 9:00–18:00",1511,12,Activo,17,2024-08-20,
E-003494,BR-00122,Cory Liu,Vendedor,"Todos los días, 8:00–22:00",1448,9,Activo,13,2025-08-05,
E-003495,BR-00122,Joseph Rivera,Vendedor,"Lunes a Sábado, 10:00–20:00",1455,12,Activo,21,2022-05-25,
E-003496,BR-00122,Michael Hutchinson,Vendedor,"Martes a Domingo, 11:00–19:00",1661,1,Activo,15,2020-08-27,
E-003497,BR-00122,Jessica Banks,Vendedor,"Todos los días, 8:00–22:00",1555,19,Activo,15,2022-10-03,
E-003498,BR-00122,Lisa Rocha,Vendedor,"Lunes a Viernes, 8:30–17:30",1730,5,Activo,21,2023-09-10,
E-003499,BR-00122,John Beltran DDS,Vendedor,"Lunes a Sábado, 10:00–20:00",1334,8,Activo,11,2023-11-09,
E-003500,BR-00122,Samuel Robinson,Vendedor,"Lunes a Viernes, 8:30–17:30",1478,1,Activo,9,2021-02-27,
E-003501,BR-00122,Howard Bowen,Vendedor,"Martes a Domingo, 11:00–19:00",1276,13,Activo,14,2022-12-06,
E-003502,BR-00122,Robert Briggs,Vendedor,"Martes a Domingo, 11:00–19:00",1696,16,Activo,20,2024-07-27,
E-003503,BR-00122,Julia Davies,Vendedor,"Martes a Domingo, 11:00–19:00",1386,9,Activo,21,2022-02-26,
E-003504,BR-00122,Charles Velez,Vendedor,"Lunes a Viernes, 8:30–17:30",1568,5,Activo,10,2024-01-15,
E-003505,BR-00122,Thomas Richmond,Vendedor,"Lunes a Sábado, 10:00–20:00",1769,19,Activo,20,2021-09-24,
E-003506,BR-00122,Michelle Foster,Vendedor,"Lunes a Sábado, 10:00–20:00",1330,7,Activo,16,2025-06-11,
E-003507,BR-00122,James Edwards,Vendedor,"Martes a Domingo, 11:00–19:00",1776,15,Activo,10,2025-01-05,
E-003508,BR-00122,Alyssa Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1729,1,Activo,7,2022-01-04,
E-003509,BR-00122,Robin Manning,Vendedor,"Lunes a Viernes, 8:30–17:30",1323,2,Activo,14,2023-04-03,
E-003510,BR-00122,Matthew Lopez,Vendedor,"Lunes a Viernes, 9:00–18:00",1657,0,Activo,14,2025-03-27,
E-003511,BR-00122,John Ross,Vendedor,"Martes a Domingo, 11:00–19:00",1246,18,Activo,21,2021-08-18,
E-003512,BR-00122,Robert Barnes,Vendedor,"Lunes a Viernes, 8:30–17:30",1512,20,Activo,9,2024-06-15,
E-003513,BR-00122,Daniel Perry,Vendedor,"Lunes a Viernes, 9:00–18:00",1670,18,Activo,8,2022-04-12,
E-003514,BR-00122,Tracy Franklin,Vendedor,"Martes a Domingo, 11:00–19:00",1373,12,Activo,14,2024-12-01,
E-003515,BR-00122,Melissa Thomas,Vendedor,"Lunes a Viernes, 8:30–17:30",1783,5,Activo,7,2021-09-10,
E-003516,BR-00122,Adam Oconnor,Vendedor,"Lunes a Viernes, 9:00–18:00",1755,18,Activo,18,2024-04-14,
E-003517,BR-00122,Cole Johnson,Vendedor,"Todos los días, 8:00–22:00",1510,20,Activo,10,2022-08-14,
E-003518,BR-00122,Ann Robertson,Vendedor,"Todos los días, 8:00–22:00",1332,1,Activo,17,2024-08-11,
E-003519,BR-00122,Phillip Gentry,Vendedor,"Lunes a Sábado, 10:00–20:00",1246,12,Despedido,0,2021-01-12,2024-07-18
E-003520,BR-00122,Scott Solomon,Vendedor,"Lunes a Viernes, 9:00–18:00",1316,19,Activo,16,2023-11-30,
E-003521,BR-00123,Mark Brown MD,Manager,"Lunes a Sábado, 10:00–20:00",3407,5,Activo,19,2024-04-28,
E-003522,BR-00123,Brenda Solomon,Sub Manager,"Lunes a Sábado, 10:00–20:00",2100,9,Activo,20,2022-10-21,
E-003523,BR-00123,Gregory Castro,Vendedor,"Lunes a Viernes, 9:00–18:00",1772,8,Activo,16,2021-07-24,
E-003524,BR-00123,Joshua Cowan,Vendedor,"Todos los días, 8:00–22:00",1769,9,Activo,16,2021-02-06,
E-003525,BR-00123,Jasmine Guzman,Vendedor,"Lunes a Viernes, 9:00–18:00",1628,1,Activo,17,2021-02-02,
E-003526,BR-00123,Mr. Jesus Chase,Vendedor,"Lunes a Viernes, 9:00–18:00",1249,2,Activo,10,2024-05-29,
E-003527,BR-00123,Sandra Dennis,Vendedor,"Todos los días, 8:00–22:00",1732,8,Activo,22,2020-11-04,
E-003528,BR-00123,Kenneth Ball,Vendedor,"Todos los días, 8:00–22:00",1659,20,Activo,9,2025-01-05,
E-003529,BR-00123,Michael Hardy,Vendedor,"Martes a Domingo, 11:00–19:00",1441,16,Activo,20,2021-03-14,
E-003530,BR-00123,Kelsey Yu,Vendedor,"Martes a Domingo, 11:00–19:00",1308,1,Activo,13,2021-10-03,
E-003531,BR-00123,Kristi Chavez,Vendedor,"Todos los días, 8:00–22:00",1360,20,Activo,18,2021-03-28,
E-003532,BR-00123,Jessica Wilson,Vendedor,"Lunes a Viernes, 9:00–18:00",1246,13,Activo,20,2020-10-27,
E-003533,BR-00123,Cheryl Day,Vendedor,"Martes a Domingo, 11:00–19:00",1379,11,Activo,22,2024-12-13,
E-003534,BR-00123,Abigail Bowman,Vendedor,"Todos los días, 8:00–22:00",1221,10,Activo,19,2024-12-03,
E-003535,BR-00123,Shawn Jones,Vendedor,"Lunes a Viernes, 8:30–17:30",1469,6,Activo,17,2024-10-27,
E-003536,BR-00123,Brianna Richardson,Vendedor,"Lunes a Sábado, 10:00–20:00",1723,2,Activo,14,2023-03-02,
E-003537,BR-00123,Brent Howard,Vendedor,"Martes a Domingo, 11:00–19:00",1277,12,Activo,10,2024-05-18,
E-003538,BR-00123,Pamela Becker,Vendedor,"Lunes a Viernes, 8:30–17:30",1401,18,Activo,10,2023-04-11,
E-003539,BR-00123,Mark Gates,Vendedor,"Todos los días, 8:00–22:00",1292,16,Activo,20,2021-03-28,
E-003540,BR-00123,April Robinson,Vendedor,"Lunes a Viernes, 8:30–17:30",1576,18,Activo,10,2022-12-25,
E-003541,BR-00123,Miss Marissa Hernandez DDS,Vendedor,"Todos los días, 8:00–22:00",1215,10,Activo,8,2021-01-20,
E-003542,BR-00123,Dr. Cathy Nelson,Vendedor,"Lunes a Viernes, 9:00–18:00",1376,14,Activo,7,2025-02-13,
E-003543,BR-00123,Connie Moore,Vendedor,"Lunes a Viernes, 8:30–17:30",1480,13,Activo,16,2023-07-31,
E-003544,BR-00123,Scott Davidson,Vendedor,"Lunes a Sábado, 10:00–20:00",1323,5,De vacaciones,12,2022-10-06,
E-003545,BR-00123,Jasmine Hughes,Vendedor,"Lunes a Viernes, 8:30–17:30",1774,4,De baja,14,2022-04-07,2023-05-09
E-003546,BR-00123,Daniel Lamb,Vendedor,"Todos los días, 8:00–22:00",1338,18,Activo,9,2025-06-23,
E-003547,BR-00123,Renee Bailey,Vendedor,"Lunes a Viernes, 8:30–17:30",1749,7,Activo,14,2022-08-23,
E-003548,BR-00123,Duane Garcia,Vendedor,"Lunes a Viernes, 8:30–17:30",1207,9,Activo,7,2024-03-13,
E-003549,BR-00123,Rebecca Henson,Vendedor,"Todos los días, 8:00–22:00",1748,4,Activo,7,2025-02-15,
E-003550,BR-00123,David Briggs,Vendedor,"Lunes a Viernes, 8:30–17:30",1419,14,Activo,12,2025-01-24,
E-003551,BR-00123,Omar Middleton,Vendedor,"Todos los días, 8:00–22:00",1720,6,Activo,12,2021-08-25,
E-003552,BR-00123,Kelly Lutz,Vendedor,"Lunes a Viernes, 9:00–18:00",1746,20,De vacaciones,16,2021-08-06,
E-003553,BR-00123,Allison Ferguson,Vendedor,"Todos los días, 8:00–22:00",1792,19,Activo,17,2025-07-03,
E-003554,BR-00123,Mr. Todd Mccormick,Vendedor,"Lunes a Viernes, 9:00–18:00",1362,17,Activo,14,2023-05-06,
E-003555,BR-00123,Kathleen Lucero,Vendedor,"Lunes a Sábado, 10:00–20:00",1607,2,Activo,22,2023-03-09,
E-003556,BR-00123,Gwendolyn Brock,Vendedor,"Martes a Domingo, 11:00–19:00",1452,17,Activo,7,2024-02-25,
E-003557,BR-00123,Eric Lee,Vendedor,"Lunes a Sábado, 10:00–20:00",1519,16,Activo,20,2024-12-26,
E-003558,BR-00123,Joseph Smith,Vendedor,"Todos los días, 8:00–22:00",1257,11,Activo,15,2025-03-09,
E-003559,BR-00123,Christopher Alvarez,Vendedor,"Lunes a Sábado, 10:00–20:00",1334,6,Activo,18,2021-02-06,
E-003560,BR-00123,Joseph Munoz,Vendedor,"Lunes a Viernes, 9:00–18:00",1354,17,Activo,10,2021-08-11,
E-003561,BR-00123,Amanda Cardenas,Vendedor,"Lunes a Viernes, 8:30–17:30",1740,11,Activo,19,2022-12-08,
E-003562,BR-00123,John Lopez,Vendedor,"Lunes a Viernes, 8:30–17:30",1360,18,Activo,13,2024-08-17,
E-003563,BR-00123,James Garcia,Vendedor,"Lunes a Viernes, 8:30–17:30",1568,15,Activo,19,2022-02-13,
E-003564,BR-00123,Robert Solis,Vendedor,"Lunes a Viernes, 9:00–18:00",1259,12,Activo,14,2022-06-28,
E-003565,BR-00123,Mr. Jerry Hernandez,Vendedor,"Lunes a Viernes, 8:30–17:30",1646,8,Activo,21,2020-12-21,
E-003566,BR-00123,Brian Farley,Vendedor,"Lunes a Viernes, 9:00–18:00",1572,1,Activo,16,2023-07-22,
E-003567,BR-00123,Shane Price,Vendedor,"Lunes a Viernes, 9:00–18:00",1567,10,Activo,13,2024-01-23,
E-003568,BR-00123,Donna Johnson MD,Vendedor,"Lunes a Sábado, 10:00–20:00",1261,19,Activo,12,2025-03-24,
E-003569,BR-00124,Maria David,Manager,"Lunes a Viernes, 8:30–17:30",2804,5,Activo,20,2020-09-18,
E-003570,BR-00124,Christopher Macias,Sub Manager,"Lunes a Sábado, 10:00–20:00",2052,8,Activo,18,2021-07-20,
E-003571,BR-00124,Jeremy Kelly,Vendedor,"Todos los días, 8:00–22:00",1372,3,Activo,9,2024-11-23,
E-003572,BR-00124,Mark Dean,Vendedor,"Lunes a Viernes, 9:00–18:00",1273,8,Activo,18,2021-03-10,
E-003573,BR-00124,Mitchell Obrien,Vendedor,"Lunes a Viernes, 8:30–17:30",1774,20,Activo,10,2023-04-19,
E-003574,BR-00124,Jeremy Nichols,Vendedor,"Lunes a Sábado, 10:00–20:00",1446,1,Activo,18,2023-10-30,
E-003575,BR-00124,Jacob Thompson,Vendedor,"Lunes a Viernes, 8:30–17:30",1603,11,De vacaciones,16,2023-12-13,
E-003576,BR-00124,Matthew Dunn,Vendedor,"Martes a Domingo, 11:00–19:00",1415,15,Activo,9,2023-12-05,
E-003577,BR-00124,Patricia Vargas,Vendedor,"Lunes a Sábado, 10:00–20:00",1568,11,Activo,7,2024-03-08,
E-003578,BR-00124,Matthew Short,Vendedor,"Todos los días, 8:00–22:00",1559,10,De vacaciones,2,2022-06-24,
E-003579,BR-00124,Joseph Moore,Vendedor,"Lunes a Viernes, 9:00–18:00",1451,18,Activo,12,2023-02-15,
E-003580,BR-00124,Matthew Roberts,Vendedor,"Lunes a Viernes, 8:30–17:30",1689,0,De vacaciones,0,2024-08-28,
E-003581,BR-00124,Donna Camacho,Vendedor,"Todos los días, 8:00–22:00",1391,16,Activo,17,2024-02-23,
E-003582,BR-00124,Herbert Harris,Vendedor,"Lunes a Viernes, 8:30–17:30",1394,15,Activo,20,2025-02-09,
E-003583,BR-00124,Amy Skinner,Vendedor,"Todos los días, 8:00–22:00",1709,15,Activo,11,2024-06-28,
E-003584,BR-00124,Bernard Murray,Vendedor,"Todos los días, 8:00–22:00",1291,0,De vacaciones,9,2023-08-31,
E-003585,BR-00124,Tamara Barber,Vendedor,"Lunes a Sábado, 10:00–20:00",1277,16,Activo,15,2021-08-14,
E-003586,BR-00124,Logan Young,Vendedor,"Martes a Domingo, 11:00–19:00",1733,20,Activo,20,2021-10-27,
E-003587,BR-00124,Christopher Gonzalez,Vendedor,"Lunes a Sábado, 10:00–20:00",1301,6,Activo,20,2023-12-04,
E-003588,BR-00124,Hannah Myers,Vendedor,"Lunes a Sábado, 10:00–20:00",1453,0,Activo,20,2025-02-19,
E-003589,BR-00124,Kristine Ward,Vendedor,"Todos los días, 8:00–22:00",1438,18,Activo,8,2023-08-10,
E-003590,BR-00124,Deanna Lewis,Vendedor,"Lunes a Viernes, 8:30–17:30",1795,2,Activo,22,2023-11-06,
E-003591,BR-00124,William Gonzalez,Vendedor,"Lunes a Viernes, 9:00–18:00",1686,5,Activo,15,2021-06-19,
E-003592,BR-00124,Michael Fitzgerald,Vendedor,"Todos los días, 8:00–22:00",1257,2,Activo,20,2022-07-10,
E-003593,BR-00124,Tammy Glover,Vendedor,"Martes a Domingo, 11:00–19:00",1582,15,Activo,16,2024-08-06,
E-003594,BR-00124,Courtney Townsend,Vendedor,"Lunes a Viernes, 8:30–17:30",1624,13,Activo,15,2024-11-14,
E-003595,BR-00124,Natasha Benjamin,Vendedor,"Lunes a Viernes, 9:00–18:00",1421,13,Activo,7,2022-04-04,
E-003596,BR-00124,Nicole Gonzalez,Vendedor,"Martes a Domingo, 11:00–19:00",1252,10,Activo,16,2024-09-26,
E-003597,BR-00124,David Stanton,Vendedor,"Lunes a Viernes, 8:30–17:30",1702,3,Activo,14,2024-09-05,
E-003598,BR-00124,Heather Mitchell,Vendedor,"Lunes a Viernes, 9:00–18:00",1735,8,Activo,10,2021-10-04,
E-003599,BR-00124,Samuel Holloway,Vendedor,"Martes a Domingo, 11:00–19:00",1638,6,Activo,14,2023-03-31,
E-003600,BR-00124,Lauren Chen,Vendedor,"Todos los días, 8:00–22:00",1272,17,De baja,21,2025-04-30,2025-07-11
E-003601,BR-00124,Stephanie Rivera,Vendedor,"Lunes a Sábado, 10:00–20:00",1648,3,Activo,13,2021-09-21,
E-003602,BR-00124,Deborah Ruiz,Vendedor,"Lunes a Viernes, 9:00–18:00",1342,13,De baja,9,2024-03-02,2024-10-30
E-003603,BR-00124,Scott Farley,Vendedor,"Martes a Domingo, 11:00–19:00",1602,9,Activo,15,2021-09-25,
E-003604,BR-00124,Marie Morgan,Vendedor,"Lunes a Viernes, 8:30–17:30",1568,10,De vacaciones,4,2023-01-05,
E-003605,BR-00124,Jesse Harris,Vendedor,"Lunes a Sábado, 10:00–20:00",1474,8,Activo,9,2022-12-08,
E-003606,BR-00124,Todd Reed,Vendedor,"Lunes a Sábado, 10:00–20:00",1425,15,De vacaciones,21,2025-02-13,
E-003607,BR-00124,Tara Tran,Vendedor,"Lunes a Viernes, 9:00–18:00",1202,8,Activo,21,2020-09-23,
E-003608,BR-00124,Mike Williams,Vendedor,"Lunes a Viernes, 9:00–18:00",1768,3,Activo,11,2023-06-26,
E-003609,BR-00124,William Alvarez,Vendedor,"Lunes a Viernes, 8:30–17:30",1312,4,Activo,21,2023-07-20,
E-003610,BR-00124,Virginia Porter,Vendedor,"Lunes a Viernes, 8:30–17:30",1635,10,Activo,13,2023-12-13,
E-003611,BR-00124,Christine Butler,Vendedor,"Martes a Domingo, 11:00–19:00",1588,18,Activo,10,2022-03-24,
E-003612,BR-00124,Lisa Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1403,9,Activo,11,2021-11-29,
E-003613,BR-00124,Nicole Marshall,Vendedor,"Todos los días, 8:00–22:00",1464,3,Activo,18,2024-06-15,
E-003614,BR-00124,Austin Williams,Vendedor,"Lunes a Sábado, 10:00–20:00",1369,17,Activo,17,2024-05-14,
E-003615,BR-00124,Mary Collins,Vendedor,"Lunes a Sábado, 10:00–20:00",1310,17,Activo,11,2022-04-05,
E-003616,BR-00124,Clifford Villegas,Vendedor,"Lunes a Viernes, 9:00–18:00",1636,10,Activo,21,2023-04-25,
E-003617,BR-00124,Julia Perez,Vendedor,"Lunes a Viernes, 9:00–18:00",1603,4,Activo,19,2024-09-29,
E-003618,BR-00125,Richard Hoover,Manager,"Martes a Domingo, 11:00–19:00",2668,7,Activo,21,2021-05-20,
E-003619,BR-00125,Barry Alvarez,Sub Manager,"Lunes a Sábado, 10:00–20:00",1927,20,De baja,19,2023-05-24,2025-01-10
E-003620,BR-00125,Jennifer Porter,Vendedor,"Lunes a Sábado, 10:00–20:00",1338,10,Activo,18,2023-03-10,
E-003621,BR-00125,April Lara,Vendedor,"Lunes a Viernes, 9:00–18:00",1614,11,Activo,21,2023-10-23,
E-003622,BR-00125,Anthony Miller,Vendedor,"Lunes a Viernes, 8:30–17:30",1349,14,Activo,16,2022-08-21,
E-003623,BR-00125,Corey Richard,Vendedor,"Lunes a Viernes, 9:00–18:00",1744,2,Activo,19,2024-11-17,
E-003624,BR-00125,Brett Zhang,Vendedor,"Lunes a Viernes, 9:00–18:00",1736,2,Activo,19,2023-10-15,
E-003625,BR-00125,Matthew Scott,Vendedor,"Martes a Domingo, 11:00–19:00",1735,15,Activo,22,2023-09-18,
E-003626,BR-00125,Timothy Mendez,Vendedor,"Lunes a Viernes, 8:30–17:30",1545,1,Activo,8,2021-08-20,
E-003627,BR-00125,Ashley Graham,Vendedor,"Lunes a Viernes, 8:30–17:30",1526,0,Activo,9,2021-05-27,
E-003628,BR-00125,Kathleen Villa,Vendedor,"Lunes a Viernes, 9:00–18:00",1334,5,Activo,9,2023-10-03,
E-003629,BR-00125,Lucas Powell,Vendedor,"Lunes a Viernes, 8:30–17:30",1798,7,De vacaciones,21,2025-01-25,
E-003630,BR-00125,Amber Jimenez,Vendedor,"Lunes a Viernes, 9:00–18:00",1756,7,Activo,9,2023-11-08,
E-003631,BR-00125,Isaac Flores,Vendedor,"Lunes a Viernes, 9:00–18:00",1556,13,De vacaciones,13,2025-01-13,
E-003632,BR-00125,Glenn Ortiz,Vendedor,"Lunes a Viernes, 9:00–18:00",1733,6,De vacaciones,16,2020-08-26,
E-003633,BR-00126,Joy Adams,Manager,"Todos los días, 8:00–22:00",3065,2,Activo,18,2024-01-19,
E-003634,BR-00126,Karen Jackson,Sub Manager,"Lunes a Sábado, 10:00–20:00",2313,4,Activo,13,2024-11-01,
E-003635,BR-00126,Dr. Eric Smith,Vendedor,"Lunes a Viernes, 8:30–17:30",1497,1,De vacaciones,11,2022-10-15,
E-003636,BR-00126,Mr. Daniel Good,Vendedor,"Lunes a Sábado, 10:00–20:00",1555,13,Activo,18,2024-02-28,
E-003637,BR-00126,Christopher Brown,Vendedor,"Martes a Domingo, 11:00–19:00",1450,10,Activo,12,2024-12-10,
E-003638,BR-00126,Jody Bradford,Vendedor,"Lunes a Viernes, 8:30–17:30",1242,1,Activo,14,2024-12-06,
E-003639,BR-00126,Kevin Harris,Vendedor,"Lunes a Sábado, 10:00–20:00",1796,15,Activo,11,2020-12-26,
E-003640,BR-00126,Melanie Wyatt,Vendedor,"Lunes a Viernes, 9:00–18:00",1277,11,Activo,15,2023-11-29,
E-003641,BR-00126,Peter Espinoza,Vendedor,"Lunes a Viernes, 9:00–18:00",1545,5,Activo,15,2021-06-25,
E-003642,BR-00126,Kevin Lopez,Vendedor,"Todos los días, 8:00–22:00",1383,20,Activo,13,2021-03-30,
E-003643,BR-00126,Carrie Estrada,Vendedor,"Lunes a Sábado, 10:00–20:00",1445,18,Activo,13,2022-07-11,
E-003644,BR-00126,Andrew Garcia,Vendedor,"Todos los días, 8:00–22:00",1691,2,Activo,16,2021-01-21,
E-003645,BR-00126,Joshua Morris,Vendedor,"Lunes a Viernes, 8:30–17:30",1264,2,Activo,12,2022-10-29,
E-003646,BR-00126,Jennifer Figueroa,Vendedor,"Lunes a Viernes, 9:00–18:00",1626,8,Activo,22,2023-02-21,
E-003647,BR-00126,Caitlyn Johnson,Vendedor,"Lunes a Viernes, 8:30–17:30",1552,8,Activo,7,2022-04-05,
E-003648,BR-00126,Jeffrey Woods,Vendedor,"Lunes a Sábado, 10:00–20:00",1562,16,De vacaciones,3,2024-03-16,
E-003649,BR-00126,Thomas Cochran,Vendedor,"Martes a Domingo, 11:00–19:00",1613,2,Activo,22,2021-01-06,
E-003650,BR-00126,Patricia Johnson,Vendedor,"Todos los días, 8:00–22:00",1736,14,Activo,18,2021-10-05,
E-003651,BR-00126,Gregory Miller,Vendedor,"Todos los días, 8:00–22:00",1726,19,Activo,20,2025-03-21,
E-003652,BR-00127,Sarah Jones,Manager,"Lunes a Sábado, 10:00–20:00",2824,4,Activo,21,2025-03-31,
E-003653,BR-00127,Stephen Ramsey,Sub Manager,"Lunes a Viernes, 9:00–18:00",2059,3,Activo,19,2021-06-17,
E-003654,BR-00127,Robert Woods,Vendedor,"Todos los días, 8:00–22:00",1313,8,Activo,13,2021-08-10,
E-003655,BR-00127,Sean Cox,Vendedor,"Lunes a Sábado, 10:00–20:00",1695,5,Activo,7,2022-09-10,
E-003656,BR-00127,Jerry Snyder,Vendedor,"Lunes a Viernes, 8:30–17:30",1331,13,De baja,9,2021-02-26,2023-09-08
E-003657,BR-00127,Jeanne Contreras,Vendedor,"Lunes a Sábado, 10:00–20:00",1572,4,Activo,20,2022-04-03,
E-003658,BR-00127,James Green,Vendedor,"Lunes a Viernes, 9:00–18:00",1680,11,Activo,14,2022-12-04,
E-003659,BR-00127,Christopher Collins,Vendedor,"Todos los días, 8:00–22:00",1726,11,Activo,18,2021-09-06,
E-003660,BR-00127,Lisa Heath,Vendedor,"Lunes a Sábado, 10:00–20:00",1292,15,Activo,8,2022-06-01,
E-003661,BR-00127,Mark Davis,Vendedor,"Lunes a Sábado, 10:00–20:00",1652,0,Activo,11,2022-07-03,
E-003662,BR-00127,John Palmer,Vendedor,"Lunes a Viernes, 9:00–18:00",1381,4,Activo,18,2022-09-13,
E-003663,BR-00127,Matthew Navarro,Vendedor,"Lunes a Sábado, 10:00–20:00",1680,4,De vacaciones,7,2021-03-06,
E-003664,BR-00127,Tiffany Little,Vendedor,"Todos los días, 8:00–22:00",1634,9,Activo,20,2024-04-27,
E-003665,BR-00127,Sandra Walker,Vendedor,"Lunes a Viernes, 9:00–18:00",1278,9,Activo,22,2025-05-31,
E-003666,BR-00127,Billy Pham,Vendedor,"Todos los días, 8:00–22:00",1593,14,Activo,15,2025-02-11,
E-003667,BR-00128,April Chapman,Manager,"Lunes a Viernes, 8:30–17:30",3430,7,Activo,22,2025-01-13,
