client_id,nombre,email,telefono,genero,fecha_registro,registro_valido
CL-10907,Jose Antonio Miralles Lopez,panchocorrea@example.com,5076430968385,Masculino,2024-03-02,True
CL-02752,Vanesa Caparrós Armengol,mtoro@example.net,3017784718627,Femenino,2024-06-09,True
CL-02753,Santiago Bonilla,ale42@example.org,7294261536097,Masculino,2023-12-06,True
CL-10908,Sandalio Cordero,sotoazeneth@example.org,0869705487489,Femenino,2024-07-16,True
CL-02755,Carina Baquero Olmedo,bonetmarcelino@example.org,6208849788316,Masculino,2023-10-14,True
CL-02756,Lara Alarcón Perelló,leiregarriga@example.org,1931133271771,Masculino,2025-08-15,True
CL-02757,Clotilde Lobo Royo,baudeliodiaz@example.com,4837172678628,Femenino,2025-08-12,True
CL-10909,Emma Vilar-Botella,abrahamtovar@example.com,1768358331831,Femenino,2024-06-09,True
CL-02759,Florina Rivas,pazgibert@example.net,2988787802158,Femenino,2025-04-25,True
CL-02761,Abigaíl Galán Soriano,malojose-angel@example.com,4976004415295,Masculino,2025-07-08,True
CL-02762,Azeneth Aguilar-Robles,lupe78@example.com,8574978672473,Femenino,2024-11-14,True
CL-02763,José María Nieto Rovira,costaflora@example.com,1334625660052,Masculino,2025-07-08,True
CL-10911,Fortunata Jesusa Vilalta Tudela,ambarcortina@example.org,7343568751627,Masculino,2025-01-11,True
CL-02765,Noemí del Zamorano,calistocuellar@example.org,5230188993946,Masculino,2024-07-18,True
CL-02766,Rafael Gaya Céspedes,msaez@example.com,0069538914011,Femenino,2024-07-18,True
CL-02767,Rafael Oliver Solera,ignaciacazorla@example.com,8415258449444,Femenino,2024-01-17,True
CL-02769,Azahar Bejarano-Gámez,custodio78@example.org,7608107414272,Femenino,2023-10-21,True
CL-10913,Juan José Pellicer Mayoral,clementefrancisco-javier@example.org,5419172025175,Femenino,2023-11-21,True
CL-02772,Jose Manuel Navarrete-Nogués,ztorrijos@example.org,34976882221,Femenino,2000-01-01,True
CL-02773,Teófila Cánovas Barbero,esperanza84@example.org,3682077243174,Femenino,2025-08-19,True
CL-02774,Chelo Gaya Bello,delfinaaller@example.com,8397913519200,Masculino,2025-01-07,True
CL-02775,123,gdiez@example.net,2624906972673,Femenino,2024-04-16,True
CL-02777,Paco Cadenas Lara,roviralorenzo@example.org,7924796423440,Masculino,2025-02-02,True
CL-10914,Alberto Rey Galindo,julianadiaz@example.org,2259981586795,Masculino,2025-08-13,True
CL-02779,Custodio del Jiménez,bernatadoracion@example.net,8249949030106,Femenino,2025-05-26,True
CL-10916,Ramiro de Peñalver,loretolaguna@example.com,3942349042409,Masculino,2025-05-06,True
CL-10917,Felipe Vazquez Arroyo,ztorrecilla@example.net,9645925880849,Femenino,2025-02-07,True
CL-02783,Inmaculada Ríos Rueda,candela16@example.net,1281813856644,Femenino,2025-08-16,True
CL-02785,Cornelio Ferrer Cortes,armasjulia@example.com,1988119778429,Femenino,2024-09-26,True
CL-02786,Vilma Salomé Noguera Morell,diegonorberto@example.com,2186567532124,Masculino,2025-05-27,True
CL-10919,Erasmo Cobos Araujo,hibanez@example.net,6349727201746,Masculino,2024-10-17,True
CL-02788,Pepito Ríos Artigas,lagustin@example.org,5488652190852,Femenino,2025-03-25,True
CL-02789,Concepción Sarabia Nicolau,caroisaac@example.org,7526337431355,Femenino,2023-11-28,True
CL-02791,Alma Atienza Iglesias,narroyo@example.com,1649553443400,Masculino,2024-02-25,True
CL-02793,Agustina Galindo Tudela,vazquezbeatriz@example.com,7207418739061,Masculino,2024-10-22,True
CL-10921,Eleuterio Borrás Escrivá,aristides48@example.org,5859785211659,Femenino,2025-04-11,True
CL-10922,Tecla Montaña Cabrera,aitorgrande@example.net,6731608134216,Masculino,2023-10-08,True
CL-02797,Melania Moreno Angulo,rverdu@example.com,1364704619391,Femenino,2024-04-03,True
CL-02798,Imelda Ortuño Solís,nacho14@example.org,2557097659041,Femenino,2024-07-04,True
CL-10923,Toño Garcia Llorente,andrademilagros@example.com,3686863965802,Masculino,2024-02-14,True
CL-02801,Arsenio Bou Valverde,cdavila@example.org,8739770122168,Femenino,2023-09-02,True
CL-10925,Anselma Delgado Cañas,cnaranjo@example.com,5908498184429,Femenino,2025-06-06,True
CL-10926,Montserrat Mínguez Espejo,kmora@example.com,7077836892564,Femenino,2024-12-06,True
CL-02804,Jacinto Escudero Mancebo,catalannicolasa@example.com,0527556041736,Femenino,2024-06-26,True
CL-10927,123,pilar70@example.org,8177607448554,Femenino,2025-06-17,True
CL-02806,Baldomero Uriarte Beltrán,portamaximo@example.org,4296298088338,Femenino,2024-02-04,True
CL-10928,Lourdes Rivera Abella,omoliner@example.net,9882415428008,Masculino,2025-03-19,True
CL-02809,Chucho Arce-Alcalá,ygodoy@example.com,4663673676216,Femenino,2024-11-13,True
CL-10930,Maribel Zabala Caparrós,gloria55@example.org,8401648292706,Femenino,2025-01-20,True
CL-02812,Alonso Amorós Capdevila,feliuagustin@example.com,6207136204032,Masculino,2025-07-05,True
CL-02813,Bibiana Codina Borrego,mauralago@example.org,4479202037330,Masculino,2024-12-23,True
CL-10931,Anunciación Núñez Figueroa,chucho77@example.net,3264600542310,Masculino,2024-03-02,True
CL-10932,Fidel Mendez Andrade,espejonoe@example.net,8624332053074,Femenino,2024-01-27,True
CL-02816,Luis Miguel Duque Beltrán,kmendez@example.org,4908638648903,Femenino,2024-03-19,True
CL-02817,Américo Godoy Agustín,lfigueras@example.com,4696357269251,Masculino,2024-12-26,True
CL-10933,Almudena Mercedes Azcona Méndez,ponciogiralt@example.com,5862395865102,Femenino,2024-04-25,True
CL-10934,Vinicio Hector Llorente Villalobos,vprado@example.org,9851796198559,Femenino,2025-01-02,True
CL-10936,Coral Aguado,visitacionsoto@example.com,8052679322380,Masculino,2024-12-09,True
CL-02822,Manu Pereira-Miranda,ruthaller@example.org,7948190182647,Masculino,2024-07-26,True
CL-10937,Rufino Salas Águila,aragonesvicente@example.com,4778044742224,Masculino,2025-02-28,True
CL-02825,Constanza Santiago Isern,iban68@example.org,8464817383098,Masculino,2025-05-09,True
CL-02826,Cecilia Arteaga Bertrán,ricarda49@example.net,3918723247274,Masculino,2024-02-26,True
CL-02827,Esmeralda del Villegas,sotorosalinda@example.net,6030167354928,Femenino,2023-09-22,True
CL-10938,Reynaldo Mayoral Menéndez,ctapia@example.net,0177623718539,Masculino,2025-05-31,True
CL-02829,Cirino Seco Fabra,bellidosilvestre@example.net,4791981170398,Femenino,2023-09-26,True
CL-02830,Ricardo Alcázar Ródenas,lpombo@example.org,1731962767055,Masculino,2024-08-18,True
CL-02831,Onofre Torrecilla Ferrándiz,hmorales@example.org,2010033101151,Masculino,2025-08-02,True
CL-02833,Áurea Torrijos Carlos,frobledo@example.com,3603767634802,Femenino,2023-11-09,True
CL-02834,Dorotea de Ramis,valeria70@example.net,0554987338633,Masculino,2025-08-04,True
CL-10939,,ileana28@example.org,2544594935233,Masculino,2025-04-29,True
CL-10940,Juan José Marco Aliaga,saezbibiana@example.net,9994965931077,Masculino,2023-09-20,True
CL-02837,Estrella Fátima Cuevas Baquero,benignobastida@example.net,9500174860930,Femenino,2024-07-02,True
CL-02838,Vanesa de Cabo,llamascornelio@example.net,3174319405003,Femenino,2024-11-04,True
CL-02839,Jeremías Sacristán Pomares,camachobonifacio@example.com,3040501212836,Masculino,2024-05-16,True
CL-02841,Ema Parejo Franco,ascension64@example.org,0780826219521,Masculino,2025-01-01,True
CL-10942,Aitor Pelayo Ángel,garatecustodia@example.com,4418094605070,Masculino,2023-11-13,True
CL-02843,Guadalupe Escamilla,ericgalindo@example.org,6324626849832,Femenino,2023-10-27,True
CL-02845,Beatriz Franco,goliver@example.com,4651945669015,Femenino,2025-02-22,True
CL-10943,Onofre Rafael Llabrés Palacios,modestopujol@example.org,1419664088838,Femenino,2025-01-14,True
CL-10944,Gastón Llorente Portillo,carrascoisaac@example.com,0586132145660,Femenino,2024-05-22,True
CL-02849,Caridad Baños Pou,zaguila@example.net,4431100678818,Femenino,2024-09-26,True
CL-02850,@Oliver,elisabet54@example.org,9583922467985,Femenino,2025-02-18,True
CL-02851,Heliodoro Gracia-Manso,tudelajuana@example.net,3934891184887,Femenino,2025-06-14,True
CL-10946,Diana Sanz Pozuelo,caparrospaloma@example.com,7420715521563,Masculino,2025-07-14,True
CL-02853,Iker Mercader-Linares,gonzalolozano@example.net,2256500205663,Femenino,2025-06-05,True
CL-02854,Pacífica Sabater Alberdi,azconagalo@example.com,0195584345001,Femenino,2024-02-24,True
CL-02855,Perla Pi Pallarès,miriam77@example.org,9303347954302,Masculino,2024-08-30,True
CL-10947,Haroldo Porras Gallego,cantoneutropio@example.com,1521234360875,Masculino,2024-05-23,True
CL-02858,Ángel Mena Ferrán,amandorivas@example.net,0523941257125,Femenino,2025-06-24,True
CL-10948,Felipe Gibert Soto,pilar87@example.org,7342468389441,Masculino,2025-06-24,True
CL-10949,Paco Adadia Diez,gabriellosada@example.org,6765633344555,Femenino,2023-09-11,True
CL-02861,Rico del Sosa,guillermoecheverria@example.net,1951267439189,Femenino,2024-11-22,True
CL-02862,Epifanio Amador Martín,xcanizares@example.net,3179557105898,Femenino,2024-03-16,True
CL-02863,Alondra Gálvez Esteban,nilo49@example.net,7559573683708,Femenino,2023-11-19,True
CL-02864,Fabricio Carrasco Gallego,yestevez@example.org,8034199920441,Femenino,2024-06-26,True
CL-02865,,psuarez@example.org,2050704512462,Femenino,2023-08-25,True
CL-02866,Lorena Almagro,eangulo@example.com,8613398219499,Femenino,2025-02-03,True
CL-10950,Eduardo Molins,pelayocecilia@example.net,4225121690321,Femenino,2025-06-21,True
CL-02869,Gaspar Feliciano Miranda Barberá,inestorre@example.com,6423811916444,Femenino,2025-04-30,True
CL-02871,Buenaventura Palacios Fajardo,bibiana86@example.org,6385480261016,Masculino,2025-03-09,True
CL-10952,Raquel Saura Otero,giberteva-maria@example.org,9091868579864,Femenino,2024-03-11,True
CL-10953,Gabino Marco Nebot Cases,blanesjuan-luis@example.com,3013495450844,Femenino,2023-11-30,True
CL-10954,Cipriano Coca Zamorano,gabinorey@example.net,9675124383813,Masculino,2025-01-26,True
CL-02876,Mariano Pujadas Contreras,augusto24@example.com,7690882218653,Masculino,2023-11-30,True
CL-02877,Ofelia Acuña Enríquez,padillaamancio@example.com,8802212392958,Masculino,2025-04-18,True
CL-10955,Reynaldo Cuervo Cañellas,lescriva@example.org,8220724625806,Femenino,2024-06-15,True
CL-02879,María Fernanda Cortés Saura,gregorio64@example.org,5365566438504,Femenino,2024-10-11,True
CL-02881,Julián Sanmiguel,adeliajorda@example.org,0261897026007,Masculino,2025-01-13,True
CL-10956,Fernanda Monreal Benet,zpadilla@example.net,1116191219523,Femenino,2024-12-12,True
CL-02883,Moisés Lloret Godoy,llorensatilio@example.com,1027500677052,Masculino,2024-10-31,True
CL-10957,África Garcia Vera,canovasguadalupe@example.org,7450095464667,Femenino,2025-04-26,True
CL-02885,Eligio de Sastre,boscholimpia@example.com,6167742897104,Femenino,2025-05-12,True
CL-02886,Fanny del Osuna,yhierro@example.com,0028714270039,Masculino,2024-09-11,True
CL-02887,Reina Amorós Falcó,opino@example.com,7261630318729,Femenino,2024-01-28,True
CL-02889,Pastora Odalis Céspedes Lledó,fuentesfulgencio@example.com,5527278570305,Masculino,2025-03-16,True
CL-02891,Leire Olivé-Andrade,chitaroldan@example.org,7549781286266,Femenino,2025-04-13,True
CL-02893,René Vilalta-Carrasco,lilianahigueras@example.net,8768658608306,Femenino,2024-01-10,True
CL-10960,Roldán Alonso Llorente,patricia37@example.org,6357734875161,Masculino,2024-05-26,True
CL-02895,@Oliver,narvaezcelso@example.org,3495422934287,Femenino,2023-12-26,True
CL-02897,Natalio Darío Amorós Peña,wcanet@example.net,8079757524228,Femenino,2024-04-29,True
CL-02898,Maristela Oller,acunaeutropio@example.org,8529746822318,Femenino,2026-01-01,True
CL-02899,Régulo Arnau Nogueira,calista41@example.net,0390892186901,Femenino,2024-03-25,True
CL-02901,Pelayo Aller Aragón,adelaida94@example.org,0839010534237,Femenino,2023-08-29,True
CL-10961,Gaspar Villegas,maria-angelespizarro@example.net,5854802369459,Masculino,2025-05-06,True
CL-02903,Nereida Pomares Cobos,ximena68@example.net,1056976044784,Masculino,2025-01-26,True
CL-02905,Amor Páez Bayón,garciaherberto@example.com,4044432035356,Masculino,2025-07-18,True
CL-10962,Aurelia Roig Martí,pascual04@example.net,9056131900011,Masculino,2023-11-05,True
CL-02907,Matías Amador Vázquez,adonaire@example.net,4264209704554,Femenino,2023-08-26,True
CL-10963,Carmelita Peñalver Lozano,ysamper@example.com,0412501704085,Masculino,2024-06-22,True
CL-02909,Nilo Cabeza Salinas,evitatolosa@example.net,4791391859860,Masculino,2024-07-09,True
CL-02910,,guadalupe23@example.org,9582317280702,Femenino,2023-11-02,True
CL-02911,Damián Nadal Benito,luchohidalgo@example.org,3133877028571,Femenino,2025-06-15,True
CL-02912,Fortunata Vigil Rodrigo,anibalarana@example.net,3633506171041,Masculino,2025-04-05,True
CL-02913,Mariano España,galancandelas@example.net,4550831905356,Femenino,2025-04-01,True
CL-10964,Benita Coello Paz,rmarin@example.com,2728149458023,Masculino,2025-05-09,True
CL-02915,Priscila Calatayud Bueno,nicolasmateu@example.org,1560150169904,Masculino,2024-02-14,True
CL-02917,Piedad Blanco Roman,samu79@example.com,2446310892762,Masculino,2023-12-10,True
CL-02918,Jessica Barrio Badía,tvilaplana@example.org,4147020453748,Masculino,2023-10-01,True
CL-02919,Zaida Pastor Barco,cyanez@example.com,3265165480144,Masculino,2025-03-02,True
CL-10967,Reyes Real Belmonte,eufemia68@example.net,6273684987854,Femenino,2025-04-27,True
CL-02922,Berta Sanmartín Ballesteros,morenoalfonso@example.com,8353732314965,Femenino,2023-11-20,True
CL-02923,Ale del Guardiola,almapeinado@example.org,0423023553462,Femenino,2024-03-22,True
CL-02924,Gabriela Reig Moreno,abril70@example.net,3635696919072,Femenino,2023-10-27,True
CL-10968,,rosario41@example.org,9458684722385,Femenino,2024-01-16,True
CL-02926,Cristóbal Villalobos Nuñez,inigo27@example.net,7413327796195,Femenino,2024-09-08,True
CL-10969,Teo Manuel Zaragoza,frobledo@example.org,6263413232555,Masculino,2023-12-02,True
CL-10970,Belen Mulet Prats,maxima30@example.org,5279621654816,Femenino,2025-05-06,True
CL-02931,Guadalupe Delgado-Oliver,zamoranofrancisco-javier@example.net,9215062065847,Femenino,2024-03-04,True
CL-10971,Enrique Arjona Campo,cruz76@example.org,3857073160446,Femenino,2023-12-15,True
CL-10972,Eva María Amigó-Rosales,elba40@example.com,1224447826240,Femenino,2024-06-11,True
CL-02934,Máximo Cuenca Giner,griselda67@example.com,8127915794593,Femenino,2024-01-21,True
CL-02935,Victoria Fernández Lamas,ceferino01@example.com,5074443471730,Masculino,2023-12-15,True
CL-02937,Remigio Girón,bernalflorina@example.com,7783211175420,Femenino,2024-07-20,True
CL-02938,Heriberto Gras Carranza,zcorral@example.net,0457936477834,Femenino,2025-03-31,True
CL-02939,Manolo Montenegro,wsantiago@example.com,0673914798144,Femenino,2023-11-24,True
CL-10974,María Zapata Iniesta,rebollosergio@example.com,1373328434111,Masculino,2025-02-09,True
CL-02942,Eduardo Cruz Roldán,artigasgriselda@example.net,7870185478199,Femenino,2024-04-05,True
CL-02943,Rafa Nadal Seco,gsaez@example.org,8512594075388,Femenino,2025-03-08,True
CL-02945,Pepito Laguna,tcespedes@example.com,6385835018824,Masculino,2025-02-24,True
CL-10975,Gervasio Puente Téllez,ipablo@example.com,5270792794663,Femenino,2024-10-02,True
CL-02947,Leire Balaguer-Abad,aceronarcisa@example.org,8751569435861,Masculino,2024-04-01,True
CL-10976,Aurora del Baeza,tcabo@example.com,5559987197493,Femenino,2023-09-15,True
CL-10977,Jaime Gárate Armas,expositocirino@example.com,1916760648635,Femenino,2023-10-21,True
CL-10978,Aránzazu Julián Pujol,acedoaurelia@example.com,9629355197220,Masculino,2023-11-06,True
CL-02951,Rosa Badía Andrés,camiladieguez@example.com,2011680510703,Femenino,2024-02-29,True
CL-10979,Milagros Cabello Piñol,berrocalyago@example.com,34888111293,Femenino,2026-01-01,True
CL-02953,Haroldo Bello Bartolomé,brocamora@example.org,7801318940038,Femenino,2024-09-30,True
CL-02954,Joel Eugenio Tena Bonet,domitilavallejo@example.com,2947646490321,Femenino,2024-05-14,True
CL-02955,@Oliver,crescenciamugica@example.org,5625984469336,Femenino,2024-06-25,True
CL-02956,Anita Azorin Vizcaíno,azucena76@example.com,8453996860503,Masculino,2024-11-10,True
CL-02957,Raúl Leal Vera,ximena40@example.com,6077477817426,Femenino,2024-05-14,True
CL-02958,Natalia Busquets,vsantamaria@example.com,1779862294615,Femenino,2024-01-26,True
CL-10980,Rita Carrillo Hernandez,lcornejo@example.org,7873510826023,Masculino,2024-06-06,True
CL-02961,Eliseo Alsina,purificacionpont@example.org,6720245227517,Masculino,2024-01-25,True
CL-10982,Néstor Pallarès-Baena,borrellfelipa@example.com,3884008067380,Femenino,2023-12-07,True
CL-02963,Maite Escobar Mendez,carmonamarcos@example.net,7759977022159,Femenino,2025-07-12,True
CL-02965,René Abella,omorcillo@example.org,5022586434675,Masculino,2024-01-21,True
CL-02966,Felicia de Coca,pizarrovirgilio@example.net,2968665959212,Femenino,2025-07-13,True
CL-02967,Nicodemo Cruz Perea,azahar52@example.com,3294997332966,Femenino,2024-05-28,True
CL-02968,León Franch Robledo,josefa85@example.org,5617197949022,Femenino,2025-03-07,True
CL-02969,Nilda de Cózar,verdugoedelmiro@example.org,4817356823002,Femenino,2025-02-25,True
CL-02971,Fidela Trujillo Bravo,qcastro@example.org,7103536443893,Masculino,2025-04-27,True
CL-02972,Tere de Morera,abigail71@example.net,7316953324128,Femenino,2025-02-20,True
CL-02973,Ciríaco Castro,olivia22@example.com,5285095114526,Femenino,2025-05-29,True
CL-02974,Ágata Santamaría Valdés,yraya@example.org,8014025311642,Masculino,2024-02-15,True
CL-02975,Clara Álvaro Lucas,martina62@example.net,1468373091918,Masculino,2025-03-14,True
CL-02977,Javi Segura-Briones,pepitaramon@example.org,0723645617587,Masculino,2025-03-10,True
CL-02978,Jose Ignacio Garrido Toro,nfiguerola@example.net,4842754773528,Femenino,2023-11-23,True
CL-02979,Agustín Cases Tello,lsedano@example.org,8519226869444,Masculino,2025-05-01,True
CL-02981,Vasco Peral Donoso,abiliocerda@example.net,1614283477111,Masculino,2025-03-16,True
CL-02982,Zacarías de Julián,ssalom@example.org,0306929314110,Femenino,2024-01-04,True
CL-02983,Anselma Donoso-Prats,ballesteroszacarias@example.org,9568109226110,Masculino,2024-10-01,True
CL-10986,Teodora Leon,guillermoluque@example.com,0515585654553,Femenino,2024-12-10,True
CL-10987,,eva-mariabenavente@example.net,7927199158886,Masculino,2024-04-30,True
CL-10988,Mauricio Solsona Carmona,marcelamarcos@example.net,1956645305165,Masculino,2023-12-18,True
CL-02987,Ema Arjona-Vilanova,anacletopacheco@example.net,6344885952047,Femenino,2025-04-18,True
CL-02988,Alejo de Perez,perlita47@example.net,34821772873,Femenino,2025-02-24,True
